@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0-weka.filters.unsupervised.instance.RemovePercentage-P50.0-V

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,'Não identificado',Quinta-feira,80,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Segunda-feira,80,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',Quarta-feira,81,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,81,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Terça-feira,81,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Terça-feira,81,1101,Noite
BR101,Seca,Inexistente,'Derramamento de Carga',Outras,Reta,Caminhão,Terça-feira,81,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Terça-feira,81,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Motocicletas,Sábado,81,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão-Trator,Sexta-feira,82,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Animais na Pista',Curva,Caminhão-Trator,Sexta-feira,82,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,82,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Motocicletas,Terça-feira,83,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Segunda-feira,83,1101,Tarde
BR101,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Microônibus,Quinta-feira,83,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,83,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quinta-feira,83,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Segunda-feira,83,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Segunda-feira,83,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Quinta-feira,83,1101,Noite
BR101,Seca,Inexistente,Capotamento,'Velocidade incompatível',Reta,Automóvel,Domingo,84,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão,Terça-feira,84,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Quarta-feira,85,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,85,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Quarta-feira,85,1101,Manhã
BR101,Molhada,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Quinta-feira,86,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Ônibus,Terça-feira,86,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quarta-feira,86,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Motocicletas,Sexta-feira,88,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,88,1101,Noite
BR101,Enlameada,Outros,'Colisão frontal',Outras,Reta,Motocicletas,Domingo,88,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',Quinta-feira,89,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Terça-feira,90,1101,Tarde
BR101,'Com buraco',Inexistente,'Colisão lateral','Defeito na via',Reta,Caminhão,Sexta-feira,90,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Segunda-feira,91,1101,Tarde
BR101,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Segunda-feira,92,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira',Dormindo,Reta,Automóvel,Sábado,92,1101,Madrugada
BR101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Caminhão,Segunda-feira,93,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Camioneta,Quarta-feira,93,1101,Noite
BR101,Seca,Inexistente,'Colisão frontal','Velocidade incompatível',Cruzamento,Automóvel,Sábado,94,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Domingo,94,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,Automóvel,Sexta-feira,94,1101,Tarde
BR101,Seca,Inexistente,Tombamento,'Defeito mecânico',Curva,Caminhão-Trator,Quarta-feira,94,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,Quarta-feira,95,1101,Tarde
BR101,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,'Não identificado',Domingo,95,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Utilitário,Segunda-feira,95,1101,Manhã
BR101,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Segunda-feira,96,1101,Tarde
BR101,'Em obra',Inexistente,'Colisão lateral','Falta de atenção',Reta,Microônibus,Sábado,96,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,96,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Sexta-feira,97,1101,Manhã
BR101,'Em obra','Configuração do terreno','Colisão lateral','Falta de atenção',Cruzamento,Caminhonete,Quinta-feira,97,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,'Não identificado',Domingo,97,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quarta-feira,97,1101,Tarde
BR101,'Em obra',Outros,'Colisão lateral',Outras,Reta,Motocicletas,Domingo,98,1101,Madrugada
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Segunda-feira,98,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,98,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,98,1101,Manhã
BR101,'Em obra',Poeira/fumaça/neblina,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,99,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa','Defeito mecânico',Reta,Ônibus,Sexta-feira,99,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Caminhão,Sábado,99,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,Sábado,100,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Ônibus,Quinta-feira,100,1101,Noite
BR101,Seca,Inexistente,'Colisão frontal','Não guardar distância segura',Reta,Ônibus,Quinta-feira,101,1101,Tarde
BR101,Seca,Inexistente,Capotamento,'Velocidade incompatível',Reta,Caminhonete,Segunda-feira,103,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Motocicletas,Quinta-feira,103,1101,Manhã
BR101,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,Segunda-feira,104,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Segunda-feira,104,1101,Manhã
BR101,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Curva,Automóvel,Quinta-feira,106,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Curva,'Não identificado',Domingo,112,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Curva,Automóvel,Quinta-feira,113,1101,Manhã
BR101,Seca,Inexistente,Tombamento,'Falta de atenção',Curva,Caminhão,Domingo,113,1101,Tarde
BR101,Seca,Inexistente,Tombamento,'Velocidade incompatível',Curva,Caminhão-Trator,Quinta-feira,115,1101,Manhã
BR101,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,'Não identificado',Terça-feira,118,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Caminhão,Terça-feira,128,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Caminhonete,Terça-feira,129,1101,Manhã
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão-Trator,Quarta-feira,139,1101,Madrugada
BR101,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Quarta-feira,146,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista',Dormindo,Curva,Caminhonete,Quinta-feira,149,1101,Tarde
BR101,Molhada,Inexistente,'Saída de Pista','Defeito na via',Reta,Automóvel,Sexta-feira,149,1101,Manhã
BR101,'Com buraco',Outros,'Saída de Pista','Defeito na via',Reta,Automóvel,Segunda-feira,170,1101,Manhã
BR101,'Com buraco',Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Domingo,200,1101,Manhã
BR101,'Com material granulado',Outros,'Colisão lateral','Ultrapassagem indevida',Curva,'Não identificado',Quinta-feira,200,1101,Noite
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Sábado,0,1102,Tarde
BR104,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,Domingo,13,1102,Tarde
BR104,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,Sábado,16,1102,Noite
BR104,'Em obra',Inexistente,Capotamento,Outras,Curva,Automóvel,Domingo,21,1102,Tarde
BR104,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Bicicleta,Segunda-feira,30,1102,Tarde
BR104,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,Sábado,31,1102,Noite
BR104,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sexta-feira,45,1102,Tarde
BR104,Molhada,Inexistente,'Colisão com objeto fixo','Defeito na via',Reta,Automóvel,Quinta-feira,47,1102,Noite
BR104,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Terça-feira,47,1102,Manhã
BR104,Escorregadia,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Terça-feira,47,1102,Manhã
BR104,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Quarta-feira,52,1102,Manhã
BR104,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Microônibus,Quarta-feira,53,1102,Tarde
BR104,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Sábado,57,1102,Tarde
BR104,Molhada,Poeira/fumaça/neblina,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',Sábado,59,1102,Noite
BR104,'Com buraco',Inexistente,'Colisão lateral','Falta de atenção',Reta,Camioneta,Domingo,60,1102,Tarde
BR104,Seca,Inexistente,'Colisão traseira',Outras,Reta,Ciclomotor,Quinta-feira,61,1102,Tarde
BR104,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Terça-feira,63,1102,Manhã
BR104,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Caminhonete,Sábado,64,1102,Manhã
BR104,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Motocicletas,Sábado,65,1102,Manhã
BR104,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Automóvel,Quarta-feira,65,1102,Noite
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Terça-feira,65,1102,Tarde
BR104,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Curva,Automóvel,Quinta-feira,65,1102,Manhã
BR104,Seca,Inexistente,'Atropelamento de pessoa','Velocidade incompatível',Reta,'Não se Aplica',Quinta-feira,66,1102,Noite
BR104,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Cruzamento,Motoneta,Terça-feira,66,1102,Tarde
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Cruzamento,Ônibus,Quinta-feira,66,1102,Tarde
BR104,'Em obra',Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Caminhão,Terça-feira,67,1102,Manhã
BR104,'Em obra',Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quinta-feira,67,1102,Manhã
BR104,'Com material granulado','Configuração do terreno','Colisão lateral','Falta de atenção',Curva,Caminhonete,Quinta-feira,67,1102,Noite
BR104,'Em obra',Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Quinta-feira,67,1102,Tarde
BR104,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Motocicletas,Domingo,76,1102,Noite
BR104,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Utilitário,Terça-feira,76,1102,Noite
BR104,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Automóvel,Sexta-feira,77,1102,Tarde
BR104,Molhada,Inexistente,'Colisão traseira','Velocidade incompatível',Curva,Caminhonete,Terça-feira,92,1102,Manhã
BR104,Molhada,Inexistente,'Saída de Pista','Defeito na via',Curva,Automóvel,Terça-feira,97,1102,Manhã
BR104,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Curva,Automóvel,Terça-feira,101,1102,Madrugada
BR104,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Segunda-feira,103,1102,Manhã
BR110,Seca,'Configuração do terreno','Saída de Pista',Outras,Curva,Caminhão,Terça-feira,105,1103,Manhã
BR110,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Segunda-feira,149,1103,Noite
BR116,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Sexta-feira,10,1105,Tarde
BR116,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Terça-feira,26,1105,Noite
BR116,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sábado,27,1105,Manhã
BR116,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Bicicleta,Terça-feira,27,1105,Tarde
BR116,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Caminhão,Terça-feira,56,1105,Noite
BR116,Molhada,Inexistente,Tombamento,Outras,Reta,Caminhão,Sexta-feira,64,1105,Manhã
BR116,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,Quinta-feira,72,1105,Manhã
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Domingo,4,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,4,1101,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo','Ingestão de álcool',Reta,Automóvel,Domingo,4,1101,Madrugada
BR232,Molhada,Inexistente,Capotamento,Outras,Reta,Automóvel,Sábado,5,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Terça-feira,5,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Sexta-feira,5,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Ônibus,Quinta-feira,5,1101,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,'Não se Aplica',Quarta-feira,5,1101,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,5,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,Segunda-feira,5,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Sexta-feira,6,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,6,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Terça-feira,6,1101,Manhã
BR232,Seca,Ofuscamento,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Terça-feira,6,1101,Tarde
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Quinta-feira,6,1101,Manhã
BR232,Seca,Inexistente,Capotamento,'Defeito mecânico',Reta,Automóvel,Domingo,7,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,7,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Quarta-feira,7,1101,Tarde
BR232,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Ônibus,Sábado,8,1101,Manhã
BR232,Molhada,'Configuração do terreno','Colisão lateral',Outras,Curva,Motocicletas,Quinta-feira,8,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Segunda-feira,8,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Terça-feira,9,1101,Noite
BR232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Quinta-feira,9,1101,Noite
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,9,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Segunda-feira,9,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quinta-feira,9,1101,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,'Não identificado',Quinta-feira,10,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Microônibus,Segunda-feira,10,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,10,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira',Dormindo,Reta,Automóvel,Sábado,10,1101,Madrugada
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Domingo,10,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Segunda-feira,10,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,Segunda-feira,11,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,Segunda-feira,11,1101,Tarde
BR232,Seca,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Reta,Motocicletas,Sábado,13,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,13,1101,Noite
BR232,Seca,'Veículo estacionado','Colisão traseira',Outras,Reta,Caminhão-Trator,Terça-feira,15,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,15,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Segunda-feira,17,1101,Manhã
BR232,Seca,Inexistente,Tombamento,'Defeito mecânico',Reta,Caminhonete,Quinta-feira,17,1101,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Automóvel,Sexta-feira,20,1101,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,21,1101,Tarde
BR232,Seca,Ofuscamento,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Terça-feira,24,1101,Madrugada
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,Quinta-feira,24,1101,Noite
BR232,Seca,Inexistente,'Saída de Pista',Dormindo,Curva,Automóvel,Domingo,24,1101,Noite
BR232,Molhada,Inexistente,'Colisão traseira','Desobediência à sinalização',Curva,Motocicletas,Terça-feira,32,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,Domingo,32,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Caminhonete,Sábado,32,1101,Manhã
BR232,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Caminhonete,Sexta-feira,32,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,'Não identificado',Terça-feira,32,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista',Outras,Cruzamento,'Não identificado',Sábado,42,1101,Noite
BR232,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Automóvel,Domingo,43,1101,Noite
BR232,Seca,Inexistente,'Colisão com objeto fixo','Ingestão de álcool',Curva,Automóvel,Domingo,44,1101,Noite
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão,Quarta-feira,45,1101,Tarde
BR232,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,Sábado,47,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quinta-feira,48,1101,Tarde
BR232,Seca,Poeira/fumaça/neblina,Capotamento,Outras,Reta,Caminhão,Quinta-feira,49,1101,Tarde
BR232,Molhada,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Automóvel,Sexta-feira,50,1101,Noite
BR232,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,'Não identificado',Domingo,51,1101,Noite
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Caminhonete,Segunda-feira,57,1101,Manhã
BR232,'Com material granulado',Inexistente,QuedaMoto/bicla,'Falta de atenção',Curva,Motocicletas,Sábado,58,1101,Manhã
BR232,Molhada,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Automóvel,Terça-feira,61,1101,Manhã
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Caminhonete,Quarta-feira,61,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Curva,Caminhão,Quinta-feira,61,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Reta,'Não se Aplica',Sábado,61,1101,Noite
BR232,Seca,Inexistente,Tombamento,'Defeito mecânico',Curva,Caminhão-Trator,Quinta-feira,62,1101,Madrugada
BR232,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Reta,Utilitário,Sábado,64,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Terça-feira,71,1101,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Sábado,76,1101,Tarde
