%
% ARFF data file, generated by KNIME
%
% Date: Sun Feb 05 11:28:54 BRT 2017
% User: otluiz
%

@RELATION DataTable
@ATTRIBUTE BR	INTEGER
@ATTRIBUTE CondPista	INTEGER
@ATTRIBUTE RestrVisibili	INTEGER
@ATTRIBUTE TipoAcident	INTEGER
@ATTRIBUTE CausaAcident	INTEGER
@ATTRIBUTE TracadoVia	INTEGER
@ATTRIBUTE TipoAuto	INTEGER
@ATTRIBUTE Gravidade	INTEGER
@ATTRIBUTE DiaDaSemana	INTEGER
@ATTRIBUTE Hour	INTEGER
@ATTRIBUTE KMArredondado	INTEGER
@ATTRIBUTE Delegacia	INTEGER
@ATTRIBUTE tx_RestVisibi	REAL
@ATTRIBUTE tx_CondPista	REAL
@ATTRIBUTE tx_TipoAcident	REAL
@ATTRIBUTE tx_DiaSemana	REAL
@ATTRIBUTE tx_CausaAcident	REAL
@ATTRIBUTE tx_TracadoVia	REAL
@ATTRIBUTE tx_BR	REAL
@ATTRIBUTE tx_Km	REAL

@DATA
104,4,10,4,6,8,8,1,1,14,63,1102,0.923,0.018,0.301,0.155,0.255,0.037,0.066,0.009
104,1,10,4,21,4,5,1,4,18,63,1102,0.923,0.802,0.301,0.141,0.089,0.812,0.066,0.009
104,1,10,1,21,12,55,1,2,18,64,1102,0.923,0.802,0.218,0.137,0.089,0.152,0.066,0.013
104,1,10,10,18,8,21,1,3,7,65,1102,0.923,0.802,0.034,0.136,0.039,0.037,0.066,0.013
104,256,50,1,3,4,21,0,3,9,65,1102,0.026,0.004,0.218,0.136,0.375,0.812,0.066,0.013
104,1,10,4,6,8,610,1,5,13,65,1102,0.923,0.802,0.301,0.158,0.255,0.037,0.066,0.013
104,1,10,1,3,12,89,0,4,10,66,1102,0.923,0.802,0.218,0.141,0.375,0.152,0.066,0.016
104,1,10,2,33,8,610,1,4,14,66,1102,0.923,0.802,0.091,0.141,0.038,0.037,0.066,0.016
104,1,10,6,33,8,5,1,4,14,66,1102,0.923,0.802,0.032,0.141,0.038,0.037,0.066,0.016
104,1,10,1,6,12,21,1,4,15,66,1102,0.923,0.802,0.218,0.141,0.255,0.152,0.066,0.016
104,1,10,4,9,4,5,1,3,11,66,1102,0.923,0.802,0.301,0.136,0.024,0.812,0.066,0.016
104,1,10,1,6,4,5,0,5,22,66,1102,0.923,0.802,0.218,0.158,0.255,0.812,0.066,0.016
104,1,30,16,3,4,5,1,1,16,67,1102,0.031,0.802,0.043,0.155,0.375,0.812,0.066,0.019
104,1,10,18,6,4,233,1,4,11,67,1102,0.923,0.802,0.034,0.141,0.255,0.812,0.066,0.019
104,4,10,4,33,4,377,1,7,16,67,1102,0.923,0.018,0.301,0.132,0.038,0.812,0.066,0.019
104,1,10,4,3,4,55,1,2,8,67,1102,0.923,0.802,0.301,0.137,0.375,0.812,0.066,0.019
104,1,10,2,33,4,377,1,5,1,67,1102,0.923,0.802,0.091,0.158,0.038,0.812,0.066,0.019
104,1,10,2,30,4,55,1,7,20,72,1102,0.923,0.802,0.091,0.132,0.045,0.812,0.066,0.01
104,1,50,1,3,12,1,0,4,19,76,1102,0.026,0.802,0.218,0.141,0.375,0.152,0.066,0.008
104,1,10,24,6,4,13,1,4,19,82,1102,0.923,0.802,0.056,0.141,0.255,0.812,0.066,0.012
104,1,10,16,6,4,5,1,4,14,85,1102,0.923,0.802,0.043,0.141,0.255,0.812,0.066,0.007
104,1,10,1,33,8,5,0,5,12,87,1102,0.923,0.802,0.218,0.158,0.038,0.037,0.066,0.007
104,1,10,18,6,4,233,1,2,19,89,1102,0.923,0.802,0.034,0.137,0.255,0.812,0.066,0.005
104,1,10,20,30,4,5,1,1,17,105,1102,0.923,0.802,0.104,0.155,0.045,0.812,0.066,0.005
104,1,10,1,3,4,5,1,2,16,116,1102,0.923,0.802,0.218,0.137,0.375,0.812,0.066,0.002
110,256,10,2,3,4,5,1,3,7,96,1103,0.923,0.004,0.091,0.136,0.375,0.812,0.003,0.007
110,1,10,20,3,4,21,1,2,20,133,1103,0.923,0.802,0.104,0.137,0.375,0.812,0.003,0.003
116,1,10,24,6,4,55,1,4,10,25,1105,0.923,0.802,0.056,0.141,0.255,0.812,0.012,0.004
116,1,10,2,33,4,5,0,7,18,26,1105,0.923,0.802,0.091,0.132,0.038,0.812,0.012,0.006
116,1,10,2,3,4,5,0,4,9,26,1105,0.923,0.802,0.091,0.141,0.375,0.812,0.012,0.006
116,1,10,4,3,4,21,0,6,14,27,1105,0.923,0.802,0.301,0.14,0.375,0.812,0.012,0.004
116,1,10,2,3,4,55,1,4,16,45,1105,0.923,0.802,0.091,0.141,0.375,0.812,0.012,0.007
232,1,10,1,3,4,8,1,2,7,5,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.271,0.007
232,2,10,4,3,4,1,1,4,7,7,1101,0.923,0.135,0.301,0.141,0.375,0.812,0.271,0.007
232,1,10,1,3,4,55,1,4,5,7,1101,0.923,0.802,0.218,0.141,0.375,0.812,0.271,0.007
232,1,10,4,21,4,55,1,5,8,7,1101,0.923,0.802,0.301,0.158,0.089,0.812,0.271,0.007
232,1,10,10,21,4,55,0,4,6,8,1101,0.923,0.802,0.034,0.141,0.089,0.812,0.271,0.011
232,1,10,4,21,4,144,0,2,6,8,1101,0.923,0.802,0.301,0.137,0.089,0.812,0.271,0.011
232,1,10,1,3,4,89,0,3,6,8,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.271,0.011
232,1,10,4,3,4,21,0,1,8,9,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.011
232,1,10,4,6,4,55,0,5,16,10,1101,0.923,0.802,0.301,0.158,0.255,0.812,0.271,0.006
232,1,10,20,6,4,233,0,6,2,10,1101,0.923,0.802,0.104,0.14,0.255,0.812,0.271,0.006
232,1,10,4,3,4,1,0,1,6,1,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.002
232,1,10,4,21,4,13,0,1,6,10,1101,0.923,0.802,0.301,0.155,0.089,0.812,0.271,0.006
232,1,10,4,6,4,5,0,7,10,10,1101,0.923,0.802,0.301,0.132,0.255,0.812,0.271,0.006
232,1,10,10,24,4,4181,1,5,11,11,1101,0.923,0.802,0.034,0.158,0.022,0.812,0.271,0.004
232,1,10,24,3,4,1,1,2,20,11,1101,0.923,0.802,0.056,0.137,0.375,0.812,0.271,0.004
232,1,10,2,33,12,5,1,1,9,11,1101,0.923,0.802,0.091,0.155,0.038,0.152,0.271,0.004
232,1,10,4,3,4,55,0,1,6,14,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.003
232,1,10,6,3,12,5,1,5,12,17,1101,0.923,0.802,0.032,0.158,0.375,0.152,0.271,0.003
232,1,10,1,9,4,1,1,1,17,19,1101,0.923,0.802,0.218,0.155,0.024,0.812,0.271,0.002
232,1,10,1,9,4,13,0,5,6,22,1101,0.923,0.802,0.218,0.158,0.024,0.812,0.271,0.003
232,1,10,12,3,4,1,1,6,19,22,1101,0.923,0.802,0.036,0.14,0.048,0.812,0.271,0.003
232,1,10,4,6,4,1,1,6,16,24,1101,0.923,0.802,0.301,0.14,0.255,0.812,0.271,0.004
232,2,10,20,6,12,1,1,5,4,24,1101,0.923,0.135,0.104,0.158,0.255,0.152,0.271,0.004
232,1,10,10,3,4,1,1,4,20,28,1101,0.923,0.802,0.034,0.141,0.048,0.812,0.271,0.003
232,1,10,24,18,12,1,1,7,9,30,1101,0.923,0.802,0.056,0.132,0.039,0.152,0.271,0.004
232,1,10,24,6,12,1,1,5,7,31,1101,0.923,0.802,0.056,0.158,0.255,0.152,0.271,0.003
232,1,10,20,15,12,1,1,1,16,32,1101,0.923,0.802,0.104,0.155,0.037,0.152,0.271,0.004
232,2,10,1,3,4,5,0,6,17,35,1101,0.923,0.135,0.218,0.14,0.375,0.812,0.271,0.002
232,1,10,1,3,4,5,0,6,13,35,1101,0.923,0.802,0.218,0.14,0.375,0.812,0.271,0.002
232,1,10,2,3,4,5,1,5,18,4,1101,0.923,0.802,0.091,0.158,0.375,0.812,0.271,0.004
232,1,10,4,3,4,13,0,1,10,41,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.005
232,1,10,4,21,4,55,0,3,9,42,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.271,0.006
232,1,10,16,30,4,5,1,6,18,44,1101,0.923,0.802,0.043,0.14,0.045,0.812,0.271,0.006
232,1,10,1,3,4,89,0,3,8,5,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.271,0.007
232,1,10,1,3,4,5,0,3,14,5,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.271,0.007
232,1,10,1,30,4,5,1,7,18,50,1101,0.923,0.802,0.218,0.132,0.045,0.812,0.271,0.023
232,1,10,18,6,12,233,1,3,18,52,1101,0.923,0.802,0.034,0.136,0.255,0.152,0.271,0.007
232,1,10,6,3,4,5,1,7,17,55,1101,0.923,0.802,0.032,0.132,0.375,0.812,0.271,0.005
232,1,10,4,3,4,377,0,1,15,56,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.004
232,1,10,20,18,4,1,0,5,14,56,1101,0.923,0.802,0.104,0.158,0.039,0.812,0.271,0.004
232,1,30,4,21,4,4181,1,1,18,6,1101,0.031,0.802,0.301,0.155,0.089,0.812,0.271,0.006
232,1,10,24,6,4,1,1,6,16,61,1101,0.923,0.802,0.056,0.14,0.255,0.812,0.271,0.007
232,1,10,4,18,4,21,1,7,14,62,1101,0.923,0.802,0.301,0.132,0.039,0.812,0.271,0.008
232,2,10,20,6,12,1,0,6,6,67,1101,0.923,0.135,0.104,0.14,0.255,0.152,0.271,0.019
232,1,10,24,6,4,1,0,7,15,69,1101,0.923,0.802,0.056,0.132,0.255,0.812,0.271,0.019
232,1,10,4,21,4,55,1,5,10,7,1101,0.923,0.802,0.301,0.158,0.089,0.812,0.271,0.007
232,1,10,4,3,4,13,1,7,13,71,1101,0.923,0.802,0.301,0.132,0.375,0.812,0.271,0.015
232,1,10,22,6,4,5,0,4,16,71,1101,0.923,0.802,0.006,0.141,0.255,0.812,0.271,0.015
232,1,10,4,3,4,1,0,5,10,71,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.271,0.015
232,2,50,24,30,4,1,0,7,2,75,1101,0.026,0.135,0.056,0.132,0.045,0.812,0.271,0.008
232,2,10,20,3,4,1,0,6,5,78,1101,0.923,0.135,0.104,0.14,0.048,0.812,0.271,0.014
232,1,10,16,3,4,6765,0,4,12,79,1101,0.923,0.802,0.043,0.141,0.375,0.812,0.271,0.008
232,1,10,1,3,12,610,0,5,14,79,1101,0.923,0.802,0.218,0.158,0.375,0.152,0.271,0.008
232,1,10,4,15,4,1,0,5,14,79,1101,0.923,0.802,0.301,0.158,0.037,0.812,0.271,0.008
232,1,70,2,3,4,610,0,1,16,80,1101,0.003,0.802,0.091,0.155,0.375,0.812,0.271,0.018
232,1,10,4,3,4,1,0,5,12,80,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.271,0.018
232,1,10,4,3,4,8,1,6,10,83,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.017
232,1,10,1,6,4,1,1,6,19,85,1101,0.923,0.802,0.218,0.14,0.255,0.812,0.271,0.007
232,1,10,20,15,12,1,1,4,15,87,1101,0.923,0.802,0.104,0.141,0.037,0.152,0.271,0.007
232,1,10,20,15,4,1,1,3,9,87,1101,0.923,0.802,0.104,0.136,0.037,0.812,0.271,0.007
232,1,10,4,3,4,5,0,4,6,9,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.271,0.011
232,1,10,4,21,4,1,1,5,8,91,1101,0.923,0.802,0.301,0.158,0.089,0.812,0.271,0.006
232,1,10,4,6,4,5,0,3,5,93,1101,0.923,0.802,0.301,0.136,0.255,0.812,0.271,0.006
232,1,10,4,18,4,1,0,6,20,95,1102,0.923,0.802,0.301,0.14,0.039,0.812,0.271,0.008
232,1,10,4,3,4,21,0,6,22,95,1102,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.008
232,1,10,20,24,4,1,1,6,14,96,1102,0.923,0.802,0.104,0.14,0.022,0.812,0.271,0.007
232,1,10,20,3,12,1,0,3,9,110,1102,0.923,0.802,0.104,0.136,0.375,0.152,0.271,0.002
232,1,10,4,3,12,21,1,3,9,111,1102,0.923,0.802,0.301,0.136,0.375,0.152,0.271,0.001
232,1,10,10,18,12,8,1,3,12,112,1102,0.923,0.802,0.034,0.136,0.039,0.152,0.271,0.002
232,1,10,4,6,4,55,1,2,16,113,1102,0.923,0.802,0.301,0.137,0.255,0.812,0.271,0.003
232,1,10,4,3,4,1,1,5,15,114,1102,0.923,0.802,0.301,0.158,0.375,0.812,0.271,0.002
232,1,10,4,6,4,1,1,1,7,114,1102,0.923,0.802,0.301,0.155,0.255,0.812,0.271,0.002
232,1,10,4,3,4,55,1,2,9,117,1102,0.923,0.802,0.301,0.137,0.375,0.812,0.271,0.001
232,1,50,4,6,4,1,0,5,18,118,1102,0.026,0.802,0.301,0.158,0.255,0.812,0.271,0.002
232,1,10,4,6,4,55,1,5,14,123,1102,0.923,0.802,0.301,0.158,0.255,0.812,0.271,0.002
232,1,10,1,33,4,21,1,4,9,125,1102,0.923,0.802,0.218,0.141,0.038,0.812,0.271,0.005
232,1,10,4,6,4,5,1,1,18,125,1102,0.923,0.802,0.301,0.155,0.255,0.812,0.271,0.005
232,256,10,10,27,4,55,0,3,7,125,1102,0.923,0.004,0.034,0.136,0.028,0.812,0.271,0.005
232,1,10,2,30,4,5,1,6,17,128,1102,0.923,0.802,0.091,0.14,0.045,0.812,0.271,0.006
232,1,10,2,3,8,1,1,4,9,128,1102,0.923,0.802,0.091,0.141,0.375,0.037,0.271,0.006
232,1,10,2,3,4,610,0,2,15,129,1102,0.923,0.802,0.091,0.137,0.375,0.812,0.271,0.005
232,1,10,8,3,4,5,1,6,7,129,1102,0.923,0.802,0.012,0.14,0.375,0.812,0.271,0.005
232,1,10,22,30,4,610,1,4,19,129,1102,0.923,0.802,0.006,0.141,0.045,0.812,0.271,0.005
232,1,10,18,3,4,233,1,7,14,130,1102,0.923,0.802,0.034,0.132,0.375,0.812,0.271,0.007
232,1,10,24,18,4,13,1,1,15,130,1102,0.923,0.802,0.056,0.155,0.039,0.812,0.271,0.007
232,1,10,10,3,4,1,1,3,0,132,1102,0.923,0.802,0.034,0.136,0.048,0.812,0.271,0.002
232,1,10,18,6,4,233,1,3,17,132,1102,0.923,0.802,0.034,0.136,0.255,0.812,0.271,0.002
232,1,10,2,33,8,5,0,7,15,133,1102,0.923,0.802,0.091,0.132,0.038,0.037,0.271,0.003
232,1,10,2,3,4,1,0,2,13,133,1102,0.923,0.802,0.091,0.137,0.375,0.812,0.271,0.003
232,1,10,4,21,4,5,0,7,19,133,1102,0.923,0.802,0.301,0.132,0.089,0.812,0.271,0.003
232,1,10,4,21,4,1,0,5,10,133,1102,0.923,0.802,0.301,0.158,0.089,0.812,0.271,0.003
232,1,10,10,3,4,1,1,1,14,133,1102,0.923,0.802,0.034,0.155,0.375,0.812,0.271,0.003
232,1,10,2,3,4,4181,1,4,12,139,1102,0.923,0.802,0.091,0.141,0.375,0.812,0.271,0.002
232,1,10,4,3,4,8,1,3,11,141,1102,0.923,0.802,0.301,0.136,0.375,0.812,0.271,0.002
232,2,10,4,15,4,1,0,4,9,145,1102,0.923,0.135,0.301,0.141,0.037,0.812,0.271,0.002
232,1,10,10,18,4,13,1,2,9,149,1102,0.923,0.802,0.034,0.137,0.039,0.812,0.271,0.001
232,1,10,4,3,4,21,1,5,16,154,1102,0.923,0.802,0.301,0.158,0.375,0.812,0.271,0.001
232,1,10,12,3,4,55,1,6,0,165,1102,0.923,0.802,0.036,0.14,0.048,0.812,0.271,0.001
232,1,10,10,9,4,1,0,1,14,169,1102,0.923,0.802,0.034,0.155,0.024,0.812,0.271,0.001
232,1,10,1,3,4,5,0,7,11,178,1102,0.923,0.802,0.218,0.132,0.375,0.812,0.271,0.002
232,1,10,18,3,4,233,1,3,17,180,1102,0.923,0.802,0.034,0.136,0.375,0.812,0.271,0.001
232,1,50,4,6,4,5,1,6,21,183,1102,0.026,0.802,0.301,0.14,0.255,0.812,0.271,0.001
232,1,10,4,3,4,1,1,1,11,183,1102,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.001
232,1,10,24,9,4,1,0,6,8,200,1103,0.923,0.802,0.056,0.14,0.024,0.812,0.271,0.0
232,1,50,12,6,4,1,1,5,21,201,1103,0.026,0.802,0.036,0.158,0.255,0.812,0.271,0.0
232,1,10,10,6,4,1,1,6,5,207,1103,0.923,0.802,0.034,0.14,0.255,0.812,0.271,0.0
232,1,10,4,3,4,55,1,6,15,209,1103,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.0
232,1,10,12,3,4,1,1,2,18,223,1103,0.923,0.802,0.036,0.137,0.048,0.812,0.271,0.0
232,1,10,12,3,4,1,1,3,18,230,1103,0.923,0.802,0.036,0.136,0.048,0.812,0.271,0.0
232,1,50,16,9,4,1,1,2,19,247,1103,0.026,0.802,0.043,0.137,0.024,0.812,0.271,0.0
232,1,10,1,3,4,5,1,7,17,256,1103,0.923,0.802,0.218,0.132,0.375,0.812,0.271,0.001
232,1,10,12,3,4,89,1,3,22,272,1103,0.923,0.802,0.036,0.136,0.048,0.812,0.271,0.0
232,1,10,24,6,4,55,1,1,8,274,1103,0.923,0.802,0.056,0.155,0.255,0.812,0.271,0.0
232,8,10,30,18,4,1,0,2,16,285,1103,0.923,0.004,0.003,0.137,0.039,0.812,0.271,0.0
232,1,10,20,3,4,1,1,1,8,324,1103,0.923,0.802,0.104,0.155,0.375,0.812,0.271,0.0
232,1,10,1,3,4,8,1,5,4,325,1103,0.923,0.802,0.218,0.158,0.375,0.812,0.271,0.0
232,1,10,4,3,4,55,1,2,14,334,1103,0.923,0.802,0.301,0.137,0.375,0.812,0.271,0.0
232,1,10,4,3,4,1,1,6,14,352,1104,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.0
232,1,10,1,30,4,5,0,2,20,368,1104,0.923,0.802,0.218,0.137,0.045,0.812,0.271,0.0
232,256,20,20,6,4,1,1,2,17,373,1104,0.004,0.004,0.104,0.137,0.255,0.812,0.271,0.0
232,1,10,1,3,4,55,0,1,10,408,1104,0.923,0.802,0.218,0.155,0.375,0.812,0.271,0.0
232,1,10,2,3,4,5,1,3,11,411,1104,0.923,0.802,0.091,0.136,0.375,0.812,0.271,0.002
232,1,10,2,3,8,610,1,1,7,411,1104,0.923,0.802,0.091,0.155,0.375,0.037,0.271,0.002
232,1,10,1,30,4,5,1,2,14,412,1104,0.923,0.802,0.218,0.137,0.045,0.812,0.271,0.003
232,1,30,2,33,4,55,0,6,21,412,1104,0.031,0.802,0.091,0.14,0.038,0.812,0.271,0.003
232,1,30,2,3,8,1,0,2,18,412,1104,0.031,0.802,0.091,0.137,0.375,0.037,0.271,0.003
232,1,10,2,30,8,55,0,2,19,412,1104,0.923,0.802,0.091,0.137,0.045,0.037,0.271,0.003
232,1,10,18,30,4,233,0,5,18,413,1104,0.923,0.802,0.034,0.158,0.045,0.812,0.271,0.002
232,1,10,1,3,12,55,0,3,13,413,1104,0.923,0.802,0.218,0.136,0.375,0.152,0.271,0.002
232,1,10,2,3,12,21,1,6,19,414,1104,0.923,0.802,0.091,0.14,0.375,0.152,0.271,0.001
232,1,10,12,3,4,5,1,1,5,416,1104,0.923,0.802,0.036,0.155,0.048,0.812,0.271,0.001
232,1,10,4,3,4,1,1,7,8,417,1104,0.923,0.802,0.301,0.132,0.048,0.812,0.271,0.0
232,1,10,14,6,12,8,1,1,10,430,1101,0.923,0.802,0.026,0.155,0.255,0.152,0.271,0.0
232,1,10,20,18,4,13,1,3,8,446,1104,0.923,0.802,0.104,0.136,0.039,0.812,0.271,0.0
232,1,10,20,3,4,21,0,2,15,446,1104,0.923,0.802,0.104,0.137,0.375,0.812,0.271,0.0
232,1,10,16,9,4,55,1,7,20,457,1105,0.923,0.802,0.043,0.132,0.024,0.812,0.271,0.0
232,1,50,2,33,4,6765,1,3,11,508,1105,0.026,0.802,0.091,0.136,0.038,0.812,0.271,0.0
232,1,10,20,24,4,1,0,6,2,510,1101,0.923,0.802,0.104,0.14,0.022,0.812,0.271,0.001
232,1,10,2,3,4,5,1,4,16,511,1105,0.923,0.802,0.091,0.141,0.375,0.812,0.271,0.001
232,1,10,2,3,8,5,1,2,8,511,1105,0.923,0.802,0.091,0.137,0.375,0.037,0.271,0.001
232,1,10,6,6,4,377,1,3,10,512,1105,0.923,0.802,0.032,0.136,0.255,0.812,0.271,0.001
232,1,50,2,3,12,5,1,3,17,512,1105,0.026,0.802,0.091,0.136,0.375,0.152,0.271,0.001
232,1,10,1,6,4,5,1,1,17,512,1105,0.923,0.802,0.218,0.155,0.255,0.812,0.271,0.001
232,1,10,4,21,4,89,1,2,15,512,1105,0.923,0.802,0.301,0.137,0.089,0.812,0.271,0.001
232,1,10,4,21,12,8,1,2,19,513,1105,0.923,0.802,0.301,0.137,0.089,0.152,0.271,0.0
232,1,10,4,3,12,1,1,4,11,513,1105,0.923,0.802,0.301,0.141,0.375,0.152,0.271,0.0
232,1,10,22,18,4,21,1,5,19,521,1105,0.923,0.802,0.006,0.158,0.039,0.812,0.271,0.0
316,1,10,1,3,4,8,1,5,18,12,1105,0.923,0.802,0.218,0.158,0.375,0.812,0.028,0.003
316,1,10,4,3,4,1,1,4,18,41,1105,0.923,0.802,0.301,0.141,0.375,0.812,0.028,0.005
316,1,10,16,3,4,5,0,2,17,56,1105,0.923,0.802,0.043,0.137,0.375,0.812,0.028,0.004
316,1,10,2,18,4,8,1,6,8,58,1105,0.923,0.802,0.091,0.14,0.039,0.812,0.028,0.007
316,1,30,16,3,4,5,1,5,18,72,1105,0.031,0.802,0.043,0.158,0.375,0.812,0.028,0.01
316,1,10,22,6,4,5,1,1,4,80,1105,0.923,0.802,0.006,0.155,0.255,0.812,0.028,0.018
316,1,10,1,3,12,5,0,6,17,83,1105,0.923,0.802,0.218,0.14,0.375,0.152,0.028,0.017
316,1,10,12,3,4,1,1,2,7,125,1105,0.923,0.802,0.036,0.137,0.048,0.812,0.028,0.005
316,1,10,20,33,4,55,1,3,22,132,1105,0.923,0.802,0.104,0.136,0.038,0.812,0.028,0.002
316,1,10,4,3,12,21,1,4,16,146,1105,0.923,0.802,0.301,0.141,0.375,0.152,0.028,0.002
316,1,10,12,3,4,1,1,4,21,250,1105,0.923,0.802,0.036,0.141,0.048,0.812,0.028,0.0
316,16,10,1,27,4,377,1,5,17,305,1104,0.923,0.025,0.218,0.158,0.028,0.812,0.028,0.0
316,16,10,6,27,4,5,0,7,9,311,1104,0.923,0.025,0.032,0.132,0.028,0.812,0.028,0.0
316,1,10,16,30,4,55,0,3,16,311,1104,0.923,0.802,0.043,0.136,0.045,0.812,0.028,0.0
316,1,10,24,6,4,21,1,6,21,335,1104,0.923,0.802,0.056,0.14,0.255,0.812,0.028,0.0
407,1,10,4,6,4,377,1,6,19,17,1106,0.923,0.802,0.301,0.14,0.255,0.812,0.036,0.003
407,1,10,20,3,4,55,1,3,7,50,1106,0.923,0.802,0.104,0.136,0.375,0.812,0.036,0.023
407,1,10,2,33,4,5,1,3,18,50,1106,0.923,0.802,0.091,0.136,0.038,0.812,0.036,0.023
407,1,10,1,24,4,13,0,6,23,55,1106,0.923,0.802,0.218,0.14,0.022,0.812,0.036,0.005
407,1,10,20,6,4,21,1,3,17,61,1106,0.923,0.802,0.104,0.136,0.255,0.812,0.036,0.007
407,1,10,22,6,4,144,1,1,14,119,1106,0.923,0.802,0.006,0.155,0.255,0.812,0.036,0.002
407,1,10,1,3,4,21,1,3,7,125,1106,0.923,0.802,0.218,0.136,0.375,0.812,0.036,0.005
407,1,10,1,3,8,55,1,3,11,126,1106,0.923,0.802,0.218,0.136,0.375,0.037,0.036,0.006
407,1,10,4,21,4,1,1,6,20,126,1106,0.923,0.802,0.301,0.14,0.089,0.812,0.036,0.006
407,1,10,4,21,4,4181,1,2,9,127,1106,0.923,0.802,0.301,0.137,0.089,0.812,0.036,0.008
407,1,10,4,21,4,1,1,5,7,128,1106,0.923,0.802,0.301,0.158,0.089,0.812,0.036,0.006
407,1,10,10,6,12,55,1,1,15,128,1106,0.923,0.802,0.034,0.155,0.255,0.152,0.036,0.006
407,1,10,1,6,4,89,1,4,4,128,1106,0.923,0.802,0.218,0.141,0.255,0.812,0.036,0.006
407,1,10,4,33,8,21,1,4,11,128,1106,0.923,0.802,0.301,0.141,0.038,0.037,0.036,0.006
407,1,10,1,3,12,21,1,5,21,130,1106,0.923,0.802,0.218,0.158,0.375,0.152,0.036,0.007
407,1,10,1,21,4,5,0,4,17,130,1106,0.923,0.802,0.218,0.141,0.089,0.812,0.036,0.007
408,1,10,4,21,12,89,1,6,5,30,1101,0.923,0.802,0.301,0.14,0.089,0.152,0.04,0.004
408,1,10,4,3,4,1,0,4,15,66,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.04,0.016
408,1,10,2,33,4,1,1,6,7,67,1101,0.923,0.802,0.091,0.14,0.038,0.812,0.04,0.019
408,1,10,4,6,4,5,0,2,19,69,1101,0.923,0.802,0.301,0.137,0.255,0.812,0.04,0.019
408,1,10,4,3,4,55,1,1,17,71,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.04,0.015
408,1,10,4,21,4,377,0,5,8,73,1101,0.923,0.802,0.301,0.158,0.089,0.812,0.04,0.008
408,16,10,4,21,4,55,0,5,23,76,1101,0.923,0.025,0.301,0.158,0.089,0.812,0.04,0.008
408,1,10,10,6,4,1,1,5,20,79,1101,0.923,0.802,0.034,0.158,0.255,0.812,0.04,0.008
408,1,10,16,6,4,5,0,7,22,82,1101,0.923,0.802,0.043,0.132,0.255,0.812,0.04,0.012
408,1,30,24,15,4,1,0,3,9,89,1101,0.031,0.802,0.056,0.136,0.037,0.812,0.04,0.005
408,1,10,1,9,4,5,0,1,6,93,1101,0.923,0.802,0.218,0.155,0.024,0.812,0.04,0.006
408,1,10,20,18,4,1,1,2,21,96,1101,0.923,0.802,0.104,0.137,0.039,0.812,0.04,0.007
408,1,10,4,3,4,21,0,6,9,100,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.04,0.007
408,1,10,12,3,12,55,0,5,0,103,1101,0.923,0.802,0.036,0.158,0.048,0.152,0.04,0.004
408,1,10,4,21,4,1,0,1,17,104,1101,0.923,0.802,0.301,0.155,0.089,0.812,0.04,0.005
423,1,10,4,3,4,55,1,3,7,38,1103,0.923,0.802,0.301,0.136,0.375,0.812,0.038,0.004
423,1,10,1,6,4,89,1,1,12,41,1103,0.923,0.802,0.218,0.155,0.255,0.812,0.038,0.005
423,1,10,16,6,4,5,0,6,20,41,1103,0.923,0.802,0.043,0.14,0.255,0.812,0.038,0.005
423,1,10,2,3,4,21,0,4,7,41,1103,0.923,0.802,0.091,0.141,0.375,0.812,0.038,0.005
423,1,10,24,9,4,1,1,1,14,51,1103,0.923,0.802,0.056,0.155,0.024,0.812,0.038,0.012
423,1,10,1,9,4,55,1,6,16,55,1103,0.923,0.802,0.218,0.14,0.024,0.812,0.038,0.005
423,1,10,4,30,4,4181,1,3,13,61,1103,0.923,0.802,0.301,0.136,0.045,0.812,0.038,0.007
423,1,10,8,30,4,55,1,3,17,61,1103,0.923,0.802,0.012,0.136,0.045,0.812,0.038,0.007
423,1,10,16,30,4,13,0,7,20,61,1103,0.923,0.802,0.043,0.132,0.045,0.812,0.038,0.007
423,1,60,4,15,4,144,1,5,16,68,1103,0.011,0.802,0.301,0.158,0.037,0.812,0.038,0.025
423,2,50,16,30,12,5,1,4,18,70,1103,0.026,0.135,0.043,0.141,0.045,0.152,0.038,0.016
