@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR232,Seca,Ofuscamento,'Colisão traseira',Outras,Reta,Camioneta,Segunda-feira,128,1102,Tarde
BR232,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,Segunda-feira,128,1102,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Domingo,130,1102,Noite
BR232,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Motocicletas,Terça-feira,133,1102,Tarde
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Sexta-feira,133,1102,Tarde
BR232,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Automóvel,Sexta-feira,133,1102,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Sábado,134,1102,Manhã
BR232,Seca,Inexistente,Capotamento,'Velocidade incompatível',Reta,Caminhonete,Sexta-feira,137,1102,Tarde
BR232,'Com material granulado','Configuração do terreno',QuedaMoto/bicla,Outras,Curva,Motocicletas,Domingo,139,1102,Manhã
BR232,'Em obra','Configuração do terreno','Colisão traseira',Outras,Curva,Caminhonete,Segunda-feira,141,1102,Tarde
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Segunda-feira,161,1102,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Caminhonete,Terça-feira,167,1102,Madrugada
BR232,Seca,Inexistente,Tombamento,Outras,Curva,Caminhão-Trator,Terça-feira,173,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Sexta-feira,174,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quinta-feira,181,1102,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Domingo,192,1102,Madrugada
BR232,Molhada,Inexistente,'Colisão frontal',Outras,Reta,Ciclomotor,Terça-feira,196,1102,Madrugada
BR232,Seca,Inexistente,'Colisão frontal',Outras,Reta,Caminhão,Segunda-feira,211,1103,Noite
BR232,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Curva,Automóvel,Terça-feira,216,1103,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quarta-feira,220,1103,Tarde
BR232,Seca,Inexistente,Capotamento,Outras,Curva,Caminhão,Terça-feira,235,1103,Manhã
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Ônibus,Segunda-feira,246,1103,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,'Defeito mecânico',Reta,Motocicletas,Segunda-feira,271,1103,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,'Não identificado',Quarta-feira,279,1103,Tarde
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhão-Trator,Sábado,283,1103,Noite
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Segunda-feira,285,1103,Noite
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Quarta-feira,290,1103,Manhã
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Segunda-feira,301,1103,Noite
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Domingo,323,1103,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Segunda-feira,330,1103,Tarde
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Sábado,359,1104,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ciclomotor,Sexta-feira,391,1104,Manhã
BR232,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Automóvel,Quarta-feira,395,1104,Tarde
BR232,Seca,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Curva,Motocicletas,Sábado,401,1104,Tarde
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Segunda-feira,407,1104,Madrugada
BR232,Seca,Inexistente,Capotamento,'Ultrapassagem indevida',Reta,Motocicletas,Sábado,407,1104,Noite
BR232,Seca,Inexistente,'Atropelamento de pessoa','Não guardar distância segura',Reta,'Não se Aplica',Sábado,409,1104,Noite
BR232,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Motocicletas,Domingo,410,1104,Noite
BR232,Seca,'Configuração do terreno','Colisão frontal','Ultrapassagem indevida',Curva,Caminhão,Segunda-feira,411,1104,Noite
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Sábado,416,1104,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Caminhão,Domingo,428,1104,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Caminhonete,Sexta-feira,446,1105,Madrugada
BR232,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quinta-feira,449,1105,Noite
BR232,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Motocicletas,Segunda-feira,481,1105,Manhã
BR232,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sábado,512,1105,Noite
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Terça-feira,527,1105,Tarde
BR232,Seca,Inexistente,Incêndio,'Defeito mecânico',Reta,Caminhão-Trator,Sábado,552,1105,Noite
BR316,Seca,Inexistente,'Colisão com objeto móvel',Outras,Reta,'Não identificado',Quarta-feira,50,1105,Madrugada
BR316,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Segunda-feira,17,1105,Noite
BR316,Seca,Inexistente,'Colisão frontal',Outras,Cruzamento,Motocicletas,Domingo,22,1105,Tarde
BR316,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Motocicletas,Sábado,27,1105,Noite
BR316,Seca,Inexistente,'Colisão traseira',Outras,Reta,Motocicletas,Sexta-feira,38,1105,Manhã
BR316,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Camioneta,Domingo,42,1105,Madrugada
BR316,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Quarta-feira,45,1105,Madrugada
BR316,Seca,Inexistente,'Saída de Pista',Outras,Reta,Camioneta,Sábado,56,1105,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Utilitário,Domingo,82,1105,Noite
BR316,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,Sexta-feira,82,1105,Tarde
BR316,Seca,Ofuscamento,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sábado,90,1105,Tarde
BR316,Seca,Inexistente,'Atropelamento de animal',Outras,Reta,Caminhonete,Quarta-feira,108,1105,Madrugada
BR316,Seca,Inexistente,'Danos Eventuais',Outras,Reta,Caminhão-Trator,Sábado,229,1105,Tarde
BR316,Seca,'Configuração do terreno','Atropelamento de animal','Animais na Pista',Reta,Automóvel,Segunda-feira,239,1105,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Terça-feira,264,1105,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Sábado,265,1105,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quinta-feira,287,1104,Noite
BR316,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sexta-feira,311,1104,Noite
BR316,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quarta-feira,321,1104,Noite
BR316,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Automóvel,Domingo,322,1104,Madrugada
BR407,Seca,Inexistente,Incêndio,Outras,Reta,Ônibus,Domingo,42,1106,Noite
BR407,Seca,Inexistente,Capotamento,'Animais na Pista',Reta,Automóvel,Quarta-feira,99,1106,Noite
BR407,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quinta-feira,101,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Camioneta,Domingo,121,1106,Manhã
BR407,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Domingo,123,1106,Madrugada
BR407,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Caminhonete,Segunda-feira,124,1106,Tarde
BR407,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Motocicletas,Quarta-feira,126,1106,Manhã
BR407,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Motocicletas,Quarta-feira,126,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Motoneta,Quinta-feira,126,1106,Manhã
BR407,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Terça-feira,128,1106,Noite
BR407,Seca,Inexistente,'Colisão Transversal','Defeito mecânico',Cruzamento,Motocicletas,Segunda-feira,128,1106,Tarde
BR407,Seca,Inexistente,'Danos Eventuais','Defeito mecânico',Curva,Caminhão,Sábado,128,1106,Manhã
BR407,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Sexta-feira,129,1106,Tarde
BR407,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motoneta,Quarta-feira,129,1106,Tarde
BR407,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Motocicletas,Sexta-feira,129,1106,Noite
BR407,Seca,Inexistente,'Colisão lateral','Velocidade incompatível',Reta,Caminhão,Domingo,130,1106,Madrugada
BR408,Seca,Inexistente,'Colisão frontal',Outras,Reta,Automóvel,Segunda-feira,49,1101,Tarde
BR408,Seca,Poeira/fumaça/neblina,'Colisão traseira',Outras,Reta,Motocicletas,Quarta-feira,74,1101,Manhã
BR408,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Sexta-feira,92,1101,Noite
BR408,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Sexta-feira,92,1101,Noite
BR408,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Caminhonete,Quarta-feira,95,1101,Noite
BR408,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Segunda-feira,98,1101,Tarde
BR408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Utilitário,Domingo,99,1101,Noite
BR408,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Automóvel,Terça-feira,99,1101,Tarde
BR408,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Quinta-feira,100,1101,Noite
BR408,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Camioneta,Domingo,101,1101,Noite
BR408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Domingo,101,1101,Tarde
BR408,Molhada,Outros,'Saída de Pista','Falta de atenção',Reta,Automóvel,Quarta-feira,103,1101,Manhã
BR408,Molhada,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',Quinta-feira,105,1101,Manhã
BR408,Molhada,Inexistente,Capotamento,Outras,Curva,Caminhonete,Sábado,106,1101,Manhã
BR423,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,Quarta-feira,22,1102,Noite
BR423,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Automóvel,Sexta-feira,34,1103,Tarde
BR423,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Caminhão-Trator,Quinta-feira,35,1103,Tarde
BR423,Molhada,'Configuração do terreno','Colisão com objeto fixo','Velocidade incompatível',Reta,Motocicletas,Sábado,49,1103,Manhã
BR423,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Domingo,53,1103,Noite
BR423,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Segunda-feira,71,1103,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Sábado,73,1103,Manhã
BR423,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,'Não identificado',Quinta-feira,73,1103,Noite
BR423,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Segunda-feira,85,1103,Tarde
BR423,Escorregadia,Inexistente,Capotamento,'Animais na Pista',Reta,Automóvel,Sexta-feira,91,1103,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Segunda-feira,91,1103,Tarde
BR423,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Domingo,96,1103,Noite
BR423,Molhada,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Caminhão,Sábado,102,1103,Noite
BR423,Seca,Inexistente,Tombamento,Outras,Reta,Caminhão-Trator,Quinta-feira,169,1103,Manhã
BR424,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Sábado,28,1103,Noite
BR424,Molhada,Inexistente,'Saída de Pista','Falta de atenção',Reta,Caminhão-Trator,Sábado,68,1103,Madrugada
BR424,Molhada,Inexistente,Capotamento,'Defeito mecânico',Reta,Caminhão,Terça-feira,81,1103,Madrugada
BR424,Seca,Ofuscamento,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Domingo,85,1103,Noite
BR424,Seca,Outros,'Colisão Transversal','Defeito mecânico',Cruzamento,Motocicletas,Quarta-feira,86,1103,Noite
BR424,Seca,Outros,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Terça-feira,87,1103,Manhã
BR424,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Microônibus,Sábado,93,1103,Manhã
BR424,Seca,Inexistente,Capotamento,'Ultrapassagem indevida',Reta,Automóvel,Domingo,99,1103,Tarde
BR428,Seca,Inexistente,'Atropelamento de animal','Velocidade incompatível',Reta,Automóvel,Sábado,9,1105,Madrugada
BR428,Seca,Inexistente,'Colisão com objeto móvel','Falta de atenção',Reta,Motocicletas,Sexta-feira,10,1105,Noite
BR428,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,Quinta-feira,20,1105,Noite
BR428,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Quinta-feira,71,1106,Tarde
BR428,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão,Segunda-feira,99,1106,Noite
BR428,Outra,Inexistente,'Colisão traseira','Animais na Pista',Reta,Camioneta,Quarta-feira,137,1106,Tarde
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Carroça,Quarta-feira,138,1106,Noite
BR428,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhonete,Terça-feira,145,1106,Manhã
BR428,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Quarta-feira,155,1106,Noite
BR428,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Carroça,Domingo,174,1106,Noite
BR428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Caminhonete,Quarta-feira,178,1106,Tarde
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Quarta-feira,178,1106,Tarde
BR428,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Segunda-feira,179,1106,Noite
BR428,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Terça-feira,183,1106,Noite
BR428,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Sábado,190,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Velocidade incompatível',Cruzamento,Motocicletas,Domingo,190,1106,Noite
BR428,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,Sexta-feira,191,1106,Manhã
BR428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Sexta-feira,191,1106,Manhã
BR428,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Motocicletas,Domingo,191,1106,Madrugada
BR428,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motoneta,Segunda-feira,191,1106,Tarde
BR428,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sexta-feira,192,1106,Noite
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quinta-feira,192,1106,Tarde
BR101,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,Terça-feira,1,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Terça-feira,6,1101,Noite
BR101,Seca,Poeira/fumaça/neblina,'Colisão traseira',Outras,Reta,'Não identificado',Terça-feira,7,1101,Tarde
BR101,Molhada,Inexistente,'Colisão Transversal',Outras,Reta,Caminhonete,Sábado,7,1101,Madrugada
BR101,Seca,Inexistente,QuedaMoto/bicla,'Defeito na via',Reta,Motocicletas,Segunda-feira,8,1101,Noite
BR101,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Automóvel,Terça-feira,15,1101,Manhã
BR101,Seca,Inexistente,Capotamento,Dormindo,Reta,Camioneta,Quinta-feira,22,1101,Manhã
BR101,Seca,Inexistente,Incêndio,'Falta de atenção',Reta,Automóvel,Sábado,33,1101,Noite
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão,Quinta-feira,34,1101,Tarde
BR101,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Quinta-feira,37,1101,Tarde
BR101,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Segunda-feira,39,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Sexta-feira,39,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Sábado,40,1101,Manhã
BR101,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Sábado,40,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,41,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão-Trator,Quinta-feira,42,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Sábado,43,1101,Manhã
BR101,Seca,Inexistente,Capotamento,'Velocidade incompatível',Reta,Automóvel,Sábado,43,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Ônibus,Sábado,44,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Quarta-feira,44,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Sábado,44,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Microônibus,Domingo,44,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,Quarta-feira,45,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Ônibus,Quinta-feira,46,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,46,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,46,1101,Noite
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Segunda-feira,47,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Segunda-feira,47,1101,Tarde
BR101,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Caminhão,Sexta-feira,48,1101,Manhã
BR101,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sexta-feira,50,1101,Madrugada
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Quinta-feira,51,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Velocidade incompatível',Reta,Automóvel,Domingo,51,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ciclomotor,Quarta-feira,51,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ciclomotor,Quarta-feira,52,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Segunda-feira,55,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Curva,Motocicletas,Sábado,55,1101,Manhã
BR101,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Automóvel,Domingo,57,1101,Noite
BR101,Seca,Inexistente,'Saída de Pista','Defeito na via',Reta,Automóvel,Quinta-feira,58,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,59,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Ônibus,Terça-feira,59,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Curva,Caminhão-Trator,Quinta-feira,60,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão,Segunda-feira,60,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Defeito na via',Reta,Motocicletas,Sexta-feira,60,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Domingo,63,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Segunda-feira,64,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motoneta,Quinta-feira,64,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,65,1101,Manhã
BR101,Seca,Inexistente,QuedaMoto/bicla,'Ultrapassagem indevida',Reta,Motocicletas,Terça-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ciclomotor,Quinta-feira,66,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Camioneta,Quarta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',Sábado,68,1101,Noite
BR101,Seca,Inexistente,'Derramamento de Carga','Velocidade incompatível',Curva,Caminhão-Trator,Terça-feira,69,1101,Tarde
BR101,Seca,Inexistente,Incêndio,Outras,Reta,Automóvel,Sexta-feira,69,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Quarta-feira,70,1101,Tarde
BR101,Seca,Inexistente,QuedaMoto/bicla,Outras,Curva,Motoneta,Segunda-feira,70,1101,Tarde
BR101,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Terça-feira,71,1101,Manhã
BR101,Seca,Outros,'Colisão traseira',Outras,Reta,Caminhonete,Quarta-feira,71,1101,Noite
BR101,'Com buraco',Inexistente,'Saída de Pista','Ingestão de álcool',Reta,Automóvel,Sábado,71,1101,Madrugada
BR101,Seca,Vegetação,'Colisão lateral','Defeito na via',Reta,Automóvel,Quarta-feira,77,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Motocicletas,Sexta-feira,77,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhonete,Terça-feira,77,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,Motocicletas,Sexta-feira,78,1101,Manhã
BR101,'Com buraco',Inexistente,'Colisão traseira','Defeito na via',Reta,'Não identificado',Sábado,78,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Motocicletas,Terça-feira,78,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Motocicletas,Quinta-feira,79,1101,Manhã
BR101,Seca,Inexistente,Tombamento,'Defeito na via',Reta,Caminhonete,Segunda-feira,80,1101,Madrugada
BR101,'Com buraco',Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Quinta-feira,81,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sexta-feira,81,1101,Tarde
BR101,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,Quarta-feira,83,1101,Noite
BR101,'Com buraco',Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Domingo,84,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quinta-feira,86,1101,Noite
BR101,Seca,'Configuração do terreno','Colisão lateral','Falta de atenção',Reta,Motocicletas,Quinta-feira,86,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Ônibus,Domingo,88,1101,Noite
BR101,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',Sábado,89,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Segunda-feira,89,1101,Manhã
BR101,'Com buraco',Inexistente,Capotamento,'Defeito na via',Reta,Automóvel,Sábado,90,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Utilitário,Domingo,90,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Camioneta,Segunda-feira,94,1101,Manhã
BR101,Molhada,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Motocicletas,Quinta-feira,95,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quarta-feira,95,1101,Tarde
