@relation prfPeriodoTx-weka.filters.unsupervised.instance.RemovePercentage-P66.7-V

@attribute BR numeric
@attribute CondPista {Seca,'Com buraco',Molhada,'Em obra',Outra,Escorregadia,Oleosa,Enlameada,'Com material granulado','Com Gelo'}
@attribute RestrVisibili {Inexistente,Outros,'Veículo estacionado','Configuração do terreno',Poeira/fumaça/neblina,Vegetação,Ofuscamento,Cartazes/faixas,Placas}
@attribute TipoAcident {'Colisão Transversal','Colisão com objeto fixo','Atropelamento de pessoa','Colisão lateral','Colisão traseira',QuedaMoto/bicla,'Colisão com bicicleta',Capotamento,'Atropelamento de animal','Colisão frontal','Saída de Pista','Colisão com objeto móvel',Tombamento,'Derramamento de Carga','Danos Eventuais',Incêndio}
@attribute CausaAcident {Outras,'Falta de atenção','Velocidade incompatível','Ultrapassagem indevida','Desobediência à sinalização','Defeito mecânico','Animais na Pista','Não guardar distância segura',Dormindo,'Defeito na via','Ingestão de álcool'}
@attribute TracadoVia {Reta,Curva,Cruzamento}
@attribute TipoAuto {Automóvel,'Não Informado','Não se Aplica',Motocicletas,Caminhão-Trator,Camioneta,Caminhão,Bicicleta,Caminhonete,Ônibus,Microônibus,'Não identificado',Motoneta,'Trator de rodas',Triciclo,Carroça,Caminhão-Tanque,Semi-Reboque,Utilitário,Ciclomotor,Charrete,Carro-de-mao,Quadriciclo,'Trator misto',Reboque,'Trator de esteiras'}
@attribute Gravidade numeric
@attribute DiaDaSemana {Terça-feira,Domingo,Quarta-feira,Sábado,Segunda-feira,Sexta-feira,Quinta-feira}
@attribute KMArredondado numeric
@attribute Delegacia {1101.0,1102.0,1105.0,1103.0,1106.0,1104.0,NA}
@attribute probAcident numeric
@attribute Periodo {Noite,Manhã,Madrugada,Tarde}

@data
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,1,Segunda-feira,57,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão-Trator,1,Quinta-feira,57,1101.0,0.261,Tarde
101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Domingo,57,1101.0,0.261,Noite
101,Molhada,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',1,Quinta-feira,57,1101.0,0.044,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Sexta-feira,58,1101.0,0.261,Tarde
101,'Com buraco',Ofuscamento,'Colisão com objeto fixo',Outras,Reta,Automóvel,0,Sábado,59,1101.0,0,Noite
101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Curva,Motocicletas,1,Domingo,59,1101.0,0.008,Manhã
101,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Domingo,59,1101.0,0.044,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Segunda-feira,59,1101.0,0.261,Manhã
101,'Com buraco',Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,1,Quarta-feira,60,1101.0,0.008,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,0,Sexta-feira,60,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,0,Sexta-feira,61,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,1,Terça-feira,61,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,1,Domingo,63,1101.0,0.261,Manhã
101,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',1,Segunda-feira,63,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,1,Quarta-feira,63,1101.0,0.261,Manhã
101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Quarta-feira,64,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Utilitário,0,Sexta-feira,64,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',0,Sábado,65,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,0,Quarta-feira,65,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Quarta-feira,65,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,1,Terça-feira,65,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,0,Segunda-feira,65,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Quinta-feira,65,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',1,Segunda-feira,65,1101.0,0.261,Manhã
101,Seca,Inexistente,Capotamento,'Velocidade incompatível',Reta,Automóvel,1,Sábado,66,1101.0,0.261,Madrugada
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,1,Sábado,66,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,1,Quinta-feira,66,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,1,Quinta-feira,66,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,'Não identificado',1,Terça-feira,66,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,1,Quinta-feira,66,1101.0,0.261,Manhã
101,Molhada,Inexistente,'Colisão traseira',Outras,Curva,Automóvel,0,Segunda-feira,66,1101.0,0.008,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,0,Quinta-feira,66,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Segunda-feira,66,1101.0,0.261,Manhã
101,Seca,'Configuração do terreno','Colisão traseira','Falta de atenção',Reta,'Não identificado',1,Terça-feira,67,1101.0,0.007,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Sexta-feira,67,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,0,Quarta-feira,67,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,0,Terça-feira,67,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Sexta-feira,67,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Camioneta,1,Sexta-feira,68,1101.0,0.261,Manhã
101,Seca,'Configuração do terreno','Colisão traseira','Falta de atenção',Reta,Automóvel,1,Terça-feira,68,1101.0,0.007,Noite
101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Curva,Caminhão,1,Segunda-feira,68,1101.0,0.049,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,1,Quinta-feira,68,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,1,Segunda-feira,68,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Caminhão,1,Segunda-feira,68,1101.0,0.012,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Quinta-feira,68,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Terça-feira,68,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Quarta-feira,68,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,1,Sexta-feira,68,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Ônibus,1,Quarta-feira,68,1101.0,0.049,Noite
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Terça-feira,68,1101.0,0.261,Tarde
101,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',1,Quinta-feira,68,1101.0,0.044,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Ônibus,1,Quarta-feira,68,1101.0,0.012,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,'Não identificado',1,Sexta-feira,68,1101.0,0.049,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,1,Quarta-feira,68,1101.0,0.261,Noite
101,Oleosa,Inexistente,QuedaMoto/bicla,Outras,Curva,Motocicletas,1,Sábado,68,1101.0,0,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Segunda-feira,69,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Quinta-feira,69,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,0,Sexta-feira,69,1101.0,0.261,Tarde
101,'Com material granulado',Inexistente,'Colisão lateral',Outras,Reta,Caminhão,1,Sexta-feira,69,1101.0,0.001,Tarde
101,Molhada,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,1,Sábado,69,1101.0,0.044,Manhã
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',1,Terça-feira,69,1101.0,0.261,Manhã
101,Escorregadia,Outros,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,1,Segunda-feira,69,1101.0,0,Manhã
101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Motocicletas,0,Sábado,69,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,1,Quinta-feira,69,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,1,Quarta-feira,70,1101.0,0.261,Noite
101,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',1,Quinta-feira,70,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Caminhonete,1,Quarta-feira,70,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Segunda-feira,70,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Motocicletas,0,Terça-feira,70,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,0,Segunda-feira,71,1101.0,0.261,Tarde
101,Seca,'Veículo estacionado','Colisão traseira','Falta de atenção',Curva,Camioneta,1,Quinta-feira,71,1101.0,0,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,1,Sexta-feira,71,1101.0,0.261,Tarde
101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,1,Quinta-feira,71,1101.0,0.044,Manhã
101,Molhada,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',1,Domingo,71,1101.0,0.044,Noite
101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Quarta-feira,71,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,1,Terça-feira,71,1101.0,0.261,Noite
101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Quinta-feira,71,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Quinta-feira,72,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,1,Quinta-feira,72,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,0,Sexta-feira,72,1101.0,0.049,Noite
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,0,Sábado,72,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,0,Sexta-feira,72,1101.0,0.261,Manhã
101,Seca,'Configuração do terreno','Colisão lateral','Falta de atenção',Reta,Caminhão,1,Sábado,72,1101.0,0.007,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,1,Segunda-feira,72,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,'Não identificado',1,Quinta-feira,73,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,1,Quinta-feira,73,1101.0,0.261,Manhã
101,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Curva,Caminhão,1,Domingo,73,1101.0,0.008,Manhã
101,'Com buraco',Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,0,Terça-feira,74,1101.0,0.008,Tarde
101,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,1,Terça-feira,74,1101.0,0.044,Tarde
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',1,Sexta-feira,74,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral',Outras,Curva,Motocicletas,1,Domingo,74,1101.0,0.049,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Sexta-feira,74,1101.0,0.261,Manhã
101,Seca,Inexistente,'Saída de Pista','Falta de atenção',Curva,Motocicletas,1,Quarta-feira,75,1101.0,0.049,Noite
101,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,1,Sexta-feira,75,1101.0,0.261,Manhã
101,Oleosa,Inexistente,'Colisão traseira','Defeito na via',Reta,Caminhão,0,Terça-feira,76,1101.0,0,Manhã
101,Oleosa,Inexistente,'Colisão traseira','Defeito na via',Reta,Motocicletas,0,Terça-feira,76,1101.0,0,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,1,Quinta-feira,77,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,1,Segunda-feira,77,1101.0,0.261,Manhã
101,Escorregadia,Inexistente,'Colisão traseira','Defeito na via',Reta,'Não identificado',1,Terça-feira,77,1101.0,0.003,Manhã
101,Seca,Inexistente,'Colisão frontal',Outras,Reta,Caminhonete,1,Sexta-feira,77,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,'Não identificado',1,Terça-feira,77,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,1,Sábado,77,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,1,Quarta-feira,77,1101.0,0.261,Manhã
101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Terça-feira,77,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,0,Sábado,77,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,0,Quinta-feira,77,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,0,Sábado,77,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,0,Terça-feira,77,1101.0,0.261,Manhã
101,'Com Gelo',Placas,'Colisão traseira',Outras,Reta,'Não identificado',1,Segunda-feira,78,1101.0,0,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,1,Segunda-feira,78,1101.0,0.261,Manhã
101,Molhada,Inexistente,Tombamento,Outras,Curva,Caminhão,1,Sexta-feira,78,1101.0,0.008,Madrugada
101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Motocicletas,1,Segunda-feira,78,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',0,Quinta-feira,78,1101.0,0.261,Tarde
101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Curva,Ônibus,0,Segunda-feira,78,1101.0,0.008,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,'Não identificado',0,Quarta-feira,78,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,0,Quinta-feira,78,1101.0,0.261,Noite
101,Molhada,Inexistente,'Saída de Pista','Falta de atenção',Curva,Automóvel,0,Quinta-feira,79,1101.0,0.008,Manhã
101,Seca,Inexistente,'Colisão com objeto móvel','Defeito mecânico',Curva,Motocicletas,0,Quarta-feira,79,1101.0,0.049,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,1,Terça-feira,80,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,1,Quarta-feira,80,1101.0,0.261,Manhã
101,Seca,Outros,'Colisão Transversal',Outras,Reta,Motocicletas,1,Sábado,80,1101.0,0.009,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,1,Terça-feira,80,1101.0,0.049,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão-Trator,1,Segunda-feira,80,1101.0,0.049,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Sábado,80,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,1,Terça-feira,80,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhonete,1,Quarta-feira,80,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,Caminhão-Trator,1,Segunda-feira,80,1101.0,0.012,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Caminhão,0,Quinta-feira,80,1101.0,0.012,Noite
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,0,Quarta-feira,80,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,0,Segunda-feira,80,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,0,Sexta-feira,80,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,0,Terça-feira,81,1101.0,0.261,Manhã
101,'Com buraco',Inexistente,'Colisão traseira','Falta de atenção',Cruzamento,Caminhão-Trator,1,Sexta-feira,81,1101.0,0,Tarde
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhonete,1,Quarta-feira,81,1101.0,0.261,Madrugada
101,Enlameada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,1,Sábado,82,1101.0,0,Tarde
101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',1,Sábado,82,1101.0,0.044,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Segunda-feira,82,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,1,Domingo,82,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,1,Quinta-feira,82,1101.0,0.049,Manhã
101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Caminhão-Trator,1,Sexta-feira,83,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão,1,Sábado,83,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,1,Quarta-feira,83,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Domingo,83,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,1,Quinta-feira,84,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,1,Sábado,85,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Sexta-feira,85,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,1,Sábado,85,1101.0,0.261,Noite
101,Seca,Inexistente,'Saída de Pista',Dormindo,Reta,Caminhão-Trator,1,Domingo,85,1101.0,0.261,Madrugada
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,0,Segunda-feira,86,1101.0,0.261,Tarde
101,Seca,Inexistente,Capotamento,'Defeito mecânico',Reta,Automóvel,1,Terça-feira,86,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Caminhonete,0,Sexta-feira,87,1101.0,0.261,Tarde
101,Outra,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,1,Domingo,88,1101.0,0.001,Tarde
101,'Com buraco','Configuração do terreno','Derramamento de Carga','Defeito na via',Reta,Caminhão-Trator,1,Terça-feira,88,1101.0,0,Noite
101,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Quinta-feira,88,1101.0,0.009,Manhã
101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Caminhão,1,Segunda-feira,88,1101.0,0.261,Tarde
101,'Em obra',Outros,'Colisão traseira','Falta de atenção',Reta,Caminhão,1,Segunda-feira,89,1101.0,0,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,1,Sábado,89,1101.0,0.049,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,0,Terça-feira,90,1101.0,0.261,Noite
101,'Com buraco',Outros,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Segunda-feira,91,1101.0,0,Manhã
101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,1,Sábado,91,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão frontal',Outras,Reta,Caminhão-Trator,0,Segunda-feira,92,1101.0,0.261,Madrugada
101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Microônibus,1,Domingo,92,1101.0,0.044,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,1,Domingo,92,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Terça-feira,92,1101.0,0.261,Tarde
101,Enlameada,'Configuração do terreno','Colisão Transversal','Velocidade incompatível',Reta,Motocicletas,1,Quinta-feira,94,1101.0,0,Manhã
101,Seca,'Configuração do terreno','Colisão Transversal','Falta de atenção',Curva,Caminhonete,1,Terça-feira,94,1101.0,0.001,Noite
101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Motocicletas,1,Quarta-feira,94,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Curva,Ônibus,1,Segunda-feira,94,1101.0,0.049,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,1,Terça-feira,94,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Camioneta,1,Quinta-feira,94,1101.0,0.049,Manhã
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,1,Quinta-feira,94,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Automóvel,0,Sábado,95,1101.0,0.012,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,0,Quarta-feira,95,1101.0,0.049,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,0,Terça-feira,95,1101.0,0.261,Tarde
101,'Em obra',Outros,'Colisão traseira','Falta de atenção',Reta,Microônibus,1,Sexta-feira,95,1101.0,0,Tarde
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Caminhão-Trator,0,Sexta-feira,95,1101.0,0.049,Tarde
101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Sexta-feira,98,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Ônibus,1,Sexta-feira,98,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,0,Quarta-feira,99,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Terça-feira,99,1101.0,0.261,Noite
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,1,Domingo,100,1101.0,0.261,Madrugada
101,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Microônibus,1,Quarta-feira,100,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Automóvel,1,Domingo,100,1101.0,0.012,Tarde
101,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Caminhão,1,Terça-feira,100,1101.0,0.261,Tarde
101,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Automóvel,1,Segunda-feira,101,1101.0,0.261,Madrugada
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Sexta-feira,101,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,1,Quinta-feira,102,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Motocicletas,1,Sábado,103,1101.0,0.261,Tarde
