@relation R_data_frame

@attribute BR numeric
@attribute Gravidade numeric
@attribute Hour numeric
@attribute KMArredondado numeric
@attribute tx_RestVisibi numeric
@attribute tx_CondPista numeric
@attribute tx_TipoAcident numeric
@attribute tx_CausaAcident numeric
@attribute tx_TracadoVia numeric
@attribute DiaSemana numeric
@attribute Periodo numeric
@attribute tx_Gravidade numeric

@data
101,1,6,93,0.923,0.802,0.301,0.089,0.812,5,2,3.06
101,1,16,94,0.031,0.802,0.218,0.375,0.812,1,3,2.336
101,1,10,94,0.923,0.802,0.218,0.255,0.152,1,2,2.524
101,1,21,94,0.923,0.802,0.043,0.255,0.812,4,4,3.06
101,1,10,94,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,8,94,0.923,0.802,0.091,0.375,0.037,1,2,2.431
101,1,13,94,0.923,0.802,0.091,0.255,0.812,1,3,3.06
101,1,4,94,0.923,0.802,0.104,0.375,0.812,4,1,3.06
101,1,4,94,0.923,0.802,0.026,0.255,0.152,1,1,2.524
101,0,8,96,0.923,0.802,0.104,0.039,0.812,5,2,2.06
101,0,8,96,0.923,0.025,0.218,0.255,0.812,4,2,1.429
101,0,10,96,0.923,0.802,0.301,0.089,0.812,5,2,2.06
101,1,13,97,0.923,0.802,0.218,0.037,0.812,4,3,3.06
101,1,17,97,0.923,0.802,0.034,0.037,0.812,7,3,3.06
101,1,10,97,0.923,0.802,0.301,0.089,0.812,7,2,3.06
101,1,21,97,0.923,0.802,0.104,0.037,0.152,4,4,2.524
101,1,12,99,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,1,19,99,0.923,0.802,0.104,0.255,0.812,6,4,3.06
101,1,20,100,0.923,0.802,0.218,0.375,0.812,1,4,3.06
101,1,17,100,0.923,0.802,0.218,0.255,0.812,5,3,3.06
101,1,6,101,0.923,0.802,0.104,0.255,0.152,6,2,2.524
101,1,8,103,0.923,0.802,0.301,0.039,0.812,5,2,3.06
101,1,23,103,0.923,0.802,0.218,0.255,0.037,2,4,2.431
101,1,19,103,0.923,0.802,0.032,0.255,0.812,1,4,3.06
101,1,12,104,0.923,0.802,0.034,0.037,0.152,5,3,2.524
101,0,2,112,0.923,0.802,0.104,0.037,0.152,6,1,1.524
101,0,8,125,0.031,0.802,0.301,0.375,0.812,6,2,1.336
101,0,15,125,0.923,0.802,0.301,0.089,0.812,5,3,2.06
101,0,16,128,0.923,0.802,0.301,0.089,0.812,1,3,2.06
101,1,9,136,0.923,0.802,0.026,0.255,0.152,5,2,2.524
101,1,16,150,0.923,0.802,0.104,0.255,0.812,2,3,3.06
101,0,6,160,0.923,0.018,0.104,0.255,0.152,4,2,0.888
101,0,20,165,0.923,0.018,0.301,0.375,0.812,6,4,1.423
101,0,6,168,0.923,0.802,0.043,0.024,0.152,1,2,1.524
101,0,16,168,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,0,13,187,0.004,0.018,0.218,0.038,0.812,5,3,0.677
101,0,12,189,0.031,0.802,0.218,0.375,0.152,5,3,0.8
101,1,18,190,0.011,0.018,0.218,0.375,0.037,7,4,1.054
101,0,8,193,0.004,0.802,0.301,0.255,0.812,1,2,1.314
101,1,8,207,0.923,0.025,0.104,0.255,0.152,1,2,1.893
101,1,3,211,0.026,0.025,0.056,0.255,0.152,3,1,1.165
101,1,12,0,0.923,0.802,0.301,0.375,0.812,3,3,3.06
101,0,13,3,0.923,0.802,0.026,0.375,0.152,3,3,1.524
101,1,22,7,0.923,0.802,0.034,0.255,0.812,6,4,3.06
101,1,20,2,0.026,0.135,0.056,0.037,0.152,5,4,1.254
101,1,2,2,0.923,0.802,0.301,0.255,0.812,5,1,3.06
101,1,21,5,0.923,0.802,0.043,0.024,0.812,6,4,3.06
101,1,21,7,0.923,0.802,0.218,0.045,0.812,4,4,3.06
101,1,15,8,0.923,0.802,0.056,0.089,0.812,3,3,3.06
101,1,15,8,0.923,0.802,0.301,0.375,0.812,4,3,3.06
101,0,16,8,0.923,0.802,0.034,0.375,0.812,7,3,2.06
101,1,17,11,0.923,0.802,0.218,0.255,0.152,1,3,2.524
101,1,6,14,0.923,0.802,0.043,0.038,0.812,4,2,3.06
101,0,6,16,0.923,0.135,0.218,0.375,0.812,5,2,1.518
101,0,9,17,0.923,0.018,0.218,0.255,0.152,5,2,0.888
101,0,18,17,0.923,0.802,0.218,0.255,0.812,4,4,2.06
101,0,12,18,0.923,0.802,0.218,0.024,0.812,1,3,2.06
101,1,5,22,0.923,0.135,0.104,0.037,0.152,3,2,1.983
101,0,9,23,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,1,18,27,0.923,0.802,0.218,0.024,0.812,4,4,3.06
101,0,13,29,0.923,0.802,0.104,0.375,0.812,5,3,2.06
101,1,16,30,0.923,0.802,0.026,0.037,0.812,7,3,3.06
101,0,5,31,0.923,0.802,0.104,0.375,0.152,1,2,1.524
101,0,20,32,0.923,0.802,0.301,0.375,0.812,3,4,2.06
101,1,12,33,0.001,0.802,0.218,0.375,0.812,5,3,2.311
101,1,18,33,0.923,0.802,0.003,0.255,0.812,6,4,3.06
101,1,6,36,0.923,0.802,0.104,0.255,0.812,3,2,3.06
101,1,19,40,0.923,0.802,0.012,0.255,0.812,2,4,3.06
101,1,9,40,0.031,0.802,0.012,0.375,0.812,1,2,2.336
101,1,10,41,0.923,0.802,0.034,0.375,0.812,6,2,3.06
101,1,7,41,0.923,0.018,0.301,0.375,0.812,1,2,2.423
101,1,6,41,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,5,41,0.923,0.802,0.104,0.037,0.152,7,2,2.524
101,0,19,41,0.923,0.802,0.091,0.375,0.812,4,4,2.06
101,0,17,42,0.923,0.802,0.301,0.255,0.812,5,3,2.06
101,1,12,42,0.923,0.018,0.218,0.089,0.812,4,3,2.423
101,1,9,42,0.923,0.802,0.301,0.255,0.812,3,2,3.06
101,0,19,43,0.923,0.802,0.034,0.255,0.812,4,4,2.06
101,0,15,43,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,0,19,44,0.923,0.802,0.218,0.375,0.812,7,4,2.06
101,0,3,44,0.923,0.802,0.301,0.045,0.812,6,1,2.06
101,1,15,45,0.923,0.802,0.091,0.375,0.812,3,3,3.06
101,1,5,45,0.923,0.802,0.301,0.024,0.812,6,2,3.06
101,0,6,46,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,1,13,46,0.923,0.802,0.091,0.375,0.812,6,3,3.06
101,1,18,46,0.923,0.802,0.301,0.375,0.812,7,4,3.06
101,1,17,46,0.923,0.802,0.218,0.045,0.812,5,3,3.06
101,1,7,46,0.923,0.802,0.301,0.089,0.812,2,2,3.06
101,1,9,47,0.923,0.802,0.301,0.375,0.812,7,2,3.06
101,1,3,47,0.923,0.802,0.006,0.375,0.812,1,1,3.06
101,1,6,47,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,15,48,0.923,0.802,0.301,0.375,0.812,6,3,3.06
101,0,11,49,0.923,0.802,0.034,0.375,0.812,2,2,2.06
101,0,21,49,0.923,0.802,0.218,0.375,0.812,2,4,2.06
101,0,12,49,0.923,0.802,0.218,0.089,0.812,6,3,2.06
101,0,11,49,0.923,0.802,0.218,0.255,0.812,1,2,2.06
101,0,8,49,0.923,0.802,0.091,0.255,0.812,6,2,2.06
101,0,16,49,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,0,17,49,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,0,11,49,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,20,50,0.923,0.802,0.012,0.375,0.812,2,4,2.06
101,1,9,50,0.031,0.802,0.218,0.375,0.812,1,2,2.336
101,1,14,50,0.031,0.802,0.218,0.375,0.812,5,3,2.336
101,1,17,50,0.923,0.802,0.034,0.038,0.812,3,3,3.06
101,1,8,50,0.923,0.802,0.218,0.375,0.152,2,2,2.524
101,1,16,50,0.923,0.802,0.218,0.375,0.812,4,3,3.06
101,1,7,50,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,1,12,50,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,9,50,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,1,15,50,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,14,50,0.923,0.802,0.218,0.375,0.812,1,3,3.06
101,1,8,50,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,1,18,50,0.923,0.802,0.218,0.089,0.152,7,4,2.524
101,1,16,50,0.923,0.802,0.218,0.089,0.812,1,3,3.06
101,1,14,50,0.923,0.802,0.218,0.089,0.812,4,3,3.06
101,1,16,50,0.923,0.802,0.218,0.255,0.812,4,3,3.06
101,1,18,50,0.923,0.802,0.218,0.255,0.812,4,4,3.06
101,1,15,50,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,1,12,50,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,1,10,50,0.923,0.802,0.301,0.375,0.812,3,2,3.06
101,1,10,50,0.923,0.802,0.301,0.375,0.812,4,2,3.06
101,1,19,50,0.923,0.802,0.012,0.375,0.812,2,4,3.06
101,1,16,50,0.923,0.802,0.032,0.255,0.812,1,3,3.06
101,1,18,51,0.923,0.802,0.218,0.375,0.812,5,4,3.06
101,1,9,51,0.923,0.802,0.301,0.038,0.812,5,2,3.06
101,1,8,51,0.923,0.802,0.218,0.375,0.152,5,2,2.524
101,1,18,51,0.923,0.802,0.218,0.375,0.812,7,4,3.06
101,1,13,52,0.923,0.802,0.218,0.375,0.152,1,3,2.524
101,1,19,52,0.923,0.802,0.301,0.375,0.812,4,4,3.06
101,1,6,52,0.923,0.135,0.032,0.038,0.812,4,2,2.518
101,1,12,52,0.923,0.802,0.104,0.022,0.152,3,3,2.524
101,1,10,52,0.923,0.802,0.091,0.255,0.812,6,2,3.06
101,0,7,53,0.923,0.802,0.026,0.375,0.812,1,2,2.06
101,1,5,55,0.923,0.802,0.301,0.375,0.152,7,2,2.524
101,1,19,55,0.923,0.802,0.301,0.375,0.812,4,4,3.06
101,1,6,56,0.923,0.802,0.301,0.048,0.812,1,2,3.06
101,1,15,57,0.923,0.802,0.032,0.255,0.152,4,3,2.524
101,1,17,57,0.026,0.802,0.301,0.255,0.152,7,3,1.796
101,0,17,57,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,0,19,57,0.026,0.025,0.301,0.375,0.812,7,4,0.701
101,0,15,57,0.923,0.802,0.301,0.089,0.812,3,3,2.06
101,1,2,58,0.923,0.802,0.036,0.255,0.812,5,1,3.06
101,1,15,58,0.923,0.802,0.006,0.039,0.812,2,3,3.06
101,0,16,59,0.923,0.802,0.218,0.255,0.812,4,3,2.06
101,0,5,60,0.923,0.802,0.104,0.255,0.152,2,2,1.524
101,1,9,60,0.923,0.802,0.218,0.375,0.152,5,2,2.524
101,1,9,60,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,1,7,60,0.923,0.802,0.301,0.375,0.152,5,2,2.524
101,0,9,61,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,7,61,0.923,0.802,0.104,0.255,0.812,4,2,2.06
101,1,7,61,0.923,0.802,0.301,0.038,0.812,3,2,3.06
101,1,8,61,0.923,0.802,0.301,0.375,0.812,4,2,3.06
101,0,7,61,0.923,0.135,0.301,0.375,0.812,2,2,1.518
101,0,15,61,0.923,0.802,0.301,0.375,0.812,5,3,2.06
101,1,8,63,0.923,0.802,0.032,0.255,0.812,6,2,3.06
101,0,7,63,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,1,17,63,0.923,0.135,0.056,0.255,0.812,3,3,2.518
101,1,8,63,0.923,0.802,0.034,0.255,0.812,3,2,3.06
101,1,20,64,0.923,0.802,0.034,0.255,0.812,7,4,3.06
101,0,14,64,0.923,0.802,0.218,0.255,0.812,7,3,2.06
101,0,8,64,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,1,7,64,0.923,0.802,0.218,0.375,0.152,5,2,2.524
101,1,7,65,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,0,6,65,0.923,0.135,0.036,0.255,0.812,2,2,1.518
101,1,22,65,0.923,0.802,0.034,0.255,0.812,4,4,3.06
101,1,22,65,0.923,0.802,0.218,0.375,0.812,4,4,3.06
101,1,14,66,0.923,0.802,0.218,0.255,0.812,6,3,3.06
101,1,10,66,0.923,0.802,0.301,0.375,0.812,3,2,3.06
101,1,9,66,0.923,0.802,0.301,0.375,0.812,5,2,3.06
101,1,6,66,0.923,0.802,0.301,0.089,0.812,5,2,3.06
101,0,7,66,0.923,0.802,0.218,0.375,0.812,1,2,2.06
101,1,19,66,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,22,66,0.031,0.802,0.301,0.255,0.152,5,4,1.8
101,1,12,67,0.923,0.802,0.301,0.375,0.812,6,3,3.06
101,1,11,67,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,0,23,67,0.923,0.802,0.091,0.375,0.812,7,4,2.06
101,1,18,67,0.923,0.802,0.218,0.375,0.812,5,4,3.06
101,1,12,67,0.923,0.802,0.301,0.255,0.812,4,3,3.06
101,0,10,67,0.923,0.802,0.218,0.375,0.812,2,2,2.06
101,1,9,68,0.923,0.802,0.218,0.375,0.152,2,2,2.524
101,1,7,68,0.923,0.802,0.301,0.255,0.812,5,2,3.06
101,1,7,68,0.031,0.009,0.301,0.255,0.812,5,2,1.692
101,1,17,68,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,1,18,68,0.923,0.802,0.012,0.255,0.037,5,4,2.431
101,1,12,68,0.923,0.802,0.301,0.255,0.812,4,3,3.06
101,1,19,68,0.923,0.802,0.301,0.375,0.812,4,4,3.06
101,1,19,68,0.923,0.009,0.301,0.089,0.812,5,4,2.416
101,1,12,68,0.923,0.802,0.091,0.375,0.812,3,3,3.06
101,1,19,68,0.923,0.802,0.301,0.375,0.812,7,4,3.06
101,1,18,68,0.923,0.802,0.301,0.375,0.812,3,4,3.06
101,1,17,69,0.026,0.802,0.301,0.375,0.812,2,3,2.332
101,1,22,69,0.026,0.802,0.301,0.375,0.812,7,4,2.332
101,1,19,69,0.923,0.802,0.034,0.375,0.812,2,4,3.06
101,0,21,69,0.923,0.802,0.218,0.375,0.812,3,4,2.06
101,1,7,69,0.923,0.802,0.301,0.375,0.812,7,2,3.06
101,1,13,69,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,18,69,0.923,0.802,0.218,0.375,0.812,2,4,3.06
101,1,15,69,0.923,0.802,0.218,0.255,0.812,6,3,3.06
101,0,19,69,0.923,0.802,0.218,0.038,0.812,7,4,2.06
101,1,9,69,0.923,0.802,0.301,0.375,0.812,4,2,3.06
101,1,22,70,0.923,0.802,0.218,0.375,0.812,6,4,3.06
101,0,0,70,0.923,0.802,0.301,0.022,0.812,4,1,2.06
101,1,14,70,0.923,0.802,0.034,0.022,0.812,4,3,3.06
101,1,23,70,0.923,0.802,0.036,0.048,0.812,4,4,3.06
101,1,9,70,0.923,0.802,0.012,0.375,0.812,3,2,3.06
101,1,15,70,0.923,0.802,0.218,0.375,0.812,1,3,3.06
101,1,17,70,0.923,0.802,0.301,0.375,0.812,4,3,3.06
101,0,10,70,0.923,0.802,0.012,0.375,0.812,4,2,2.06
101,0,10,70,0.923,0.802,0.091,0.375,0.812,3,2,2.06
101,1,21,71,0.923,0.802,0.012,0.375,0.812,5,4,3.06
101,1,6,71,0.923,0.802,0.218,0.022,0.812,3,2,3.06
101,1,6,71,0.923,0.802,0.301,0.375,0.812,7,2,3.06
101,1,13,71,0.923,0.802,0.301,0.037,0.812,5,3,3.06
101,0,16,71,0.923,0.802,0.301,0.375,0.812,5,3,2.06
101,0,20,72,0.923,0.802,0.034,0.375,0.152,6,4,1.524
101,0,20,72,0.923,0.802,0.032,0.255,0.812,6,4,2.06
101,1,9,72,0.923,0.802,0.034,0.375,0.152,4,2,2.524
101,1,20,72,0.923,0.802,0.218,0.375,0.812,7,4,3.06
101,1,17,73,0.923,0.802,0.218,0.045,0.812,6,3,3.06
101,1,13,73,0.923,0.802,0.301,0.255,0.812,1,3,3.06
101,0,23,74,0.923,0.135,0.056,0.255,0.152,5,4,0.983
101,0,7,74,0.923,0.802,0.091,0.375,0.812,1,2,2.06
101,1,21,74,0.923,0.802,0.301,0.375,0.152,7,4,2.524
101,1,11,74,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,0,8,74,0.923,0.802,0.032,0.255,0.152,4,2,1.524
101,1,20,74,0.011,0.802,0.036,0.048,0.812,3,4,2.32
101,1,11,74,0.923,0.802,0.218,0.024,0.152,3,2,2.524
101,1,10,74,0.923,0.802,0.104,0.255,0.812,1,2,3.06
101,0,15,75,0.923,0.802,0.034,0.375,0.812,3,3,2.06
101,0,10,75,0.923,0.802,0.301,0.375,0.812,6,2,2.06
101,1,22,75,0.923,0.802,0.218,0.255,0.812,6,4,3.06
101,1,4,75,0.923,0.802,0.104,0.255,0.812,7,1,3.06
101,1,8,75,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,0,18,76,0.923,0.802,0.218,0.375,0.812,3,4,2.06
101,0,15,76,0.923,0.802,0.301,0.045,0.812,7,3,2.06
101,0,13,76,0.923,0.802,0.026,0.039,0.812,7,3,2.06
101,0,16,76,0.923,0.802,0.218,0.038,0.812,1,3,2.06
101,0,11,76,0.923,0.802,0.301,0.255,0.812,5,2,2.06
101,0,7,77,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,0,5,77,0.923,0.802,0.026,0.255,0.812,2,2,2.06
101,1,14,77,0.923,0.802,0.301,0.089,0.812,5,3,3.06
101,0,17,78,0.923,0.802,0.301,0.255,0.812,7,3,2.06
101,0,11,78,0.923,0.802,0.006,0.039,0.812,4,2,2.06
101,0,7,78,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,11,78,0.923,0.802,0.218,0.375,0.152,4,2,1.524
101,0,19,78,0.923,0.802,0.091,0.375,0.812,5,4,2.06
101,1,6,78,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,1,11,78,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,1,0,80,0.923,0.802,0.218,0.375,0.812,3,1,3.06
101,1,18,80,0.923,0.802,0.218,0.375,0.037,1,4,2.431
101,1,20,80,0.923,0.802,0.218,0.089,0.037,4,4,2.431
101,1,10,80,0.923,0.802,0.218,0.255,0.812,1,2,3.06
101,1,20,80,0.923,0.802,0.091,0.375,0.152,4,4,2.524
101,1,23,80,0.923,0.802,0.301,0.045,0.037,6,4,2.431
101,0,10,80,0.923,0.802,0.218,0.255,0.812,6,2,2.06
101,0,5,80,0.923,0.802,0.301,0.045,0.812,7,2,2.06
101,0,18,80,0.923,0.802,0.218,0.375,0.812,7,4,2.06
101,0,7,80,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,0,23,80,0.923,0.802,0.104,0.255,0.152,2,4,1.524
101,0,15,80,0.923,0.802,0.301,0.037,0.812,2,3,2.06
101,1,8,81,0.923,0.018,0.218,0.375,0.812,3,2,2.423
101,1,7,81,0.923,0.135,0.218,0.375,0.812,3,2,2.518
101,0,15,82,0.923,0.802,0.218,0.375,0.812,6,3,2.06
101,1,2,82,0.923,0.802,0.104,0.375,0.812,4,1,3.06
101,1,18,82,0.923,0.802,0.218,0.375,0.812,4,4,3.06
101,1,9,82,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,15,82,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,1,16,82,0.923,0.802,0.218,0.255,0.812,1,3,3.06
101,1,19,82,0.923,0.802,0.091,0.375,0.812,3,4,3.06
101,1,7,82,0.923,0.802,0.301,0.255,0.152,7,2,2.524
101,1,15,82,0.923,0.802,0.032,0.255,0.812,1,3,3.06
101,0,8,82,0.923,0.802,0.091,0.375,0.812,4,2,2.06
101,1,11,83,0.923,0.802,0.032,0.255,0.152,1,2,2.524
101,1,18,83,0.031,0.802,0.218,0.375,0.812,4,4,2.336
101,1,7,83,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,1,17,83,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,18,83,0.923,0.802,0.218,0.375,0.812,4,4,3.06
101,1,11,83,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,1,9,83,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,15,83,0.923,0.802,0.218,0.255,0.812,1,3,3.06
101,1,10,83,0.923,0.802,0.091,0.255,0.812,3,2,3.06
101,1,15,83,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,1,15,83,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,1,8,83,0.923,0.802,0.301,0.375,0.812,4,2,3.06
101,1,7,83,0.923,0.802,0.301,0.255,0.812,3,2,3.06
101,1,3,83,0.923,0.802,0.301,0.037,0.812,4,1,3.06
101,1,6,83,0.923,0.802,0.026,0.255,0.812,4,2,3.06
101,1,20,83,0.923,0.009,0.026,0.375,0.812,7,4,2.416
101,1,11,83,0.923,0.802,0.091,0.255,0.037,2,2,2.431
101,1,18,84,0.031,0.802,0.091,0.375,0.812,4,4,2.336
101,1,14,84,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,1,15,85,0.031,0.025,0.218,0.375,0.812,1,3,1.705
101,1,22,85,0.923,0.802,0.043,0.024,0.812,5,4,3.06
101,1,16,85,0.923,0.802,0.218,0.089,0.812,2,3,3.06
101,1,9,85,0.923,0.802,0.091,0.255,0.812,5,2,3.06
101,1,14,85,0.923,0.802,0.301,0.375,0.812,2,3,3.06
101,1,17,86,0.923,0.802,0.091,0.375,0.812,6,3,3.06
101,1,17,86,0.923,0.802,0.218,0.375,0.812,1,3,3.06
101,0,22,87,0.031,0.802,0.043,0.038,0.812,4,4,1.336
101,1,5,88,0.923,0.802,0.056,0.255,0.812,3,2,3.06
101,0,20,89,0.923,0.802,0.301,0.375,0.812,3,4,2.06
101,0,22,90,0.923,0.802,0.301,0.045,0.812,7,4,2.06
101,0,15,90,0.923,0.802,0.301,0.375,0.812,2,3,2.06
101,0,14,90,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,0,19,90,0.923,0.802,0.301,0.375,0.812,6,4,2.06
101,0,21,91,0.923,0.802,0.034,0.375,0.812,7,4,2.06
101,0,21,91,0.923,0.802,0.043,0.255,0.812,7,4,2.06
101,1,18,92,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,14,92,0.923,0.802,0.091,0.375,0.812,4,3,3.06
101,1,8,92,0.923,0.802,0.104,0.045,0.812,7,2,3.06
101,1,17,93,0.923,0.802,0.091,0.375,0.812,5,3,3.06
101,1,15,93,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,1,11,93,0.923,0.802,0.301,0.089,0.812,2,2,3.06
101,1,4,93,0.923,0.802,0.104,0.375,0.812,7,1,3.06
101,1,21,93,0.923,0.802,0.104,0.255,0.812,6,4,3.06
101,1,2,93,0.923,0.802,0.043,0.045,0.812,3,1,3.06
101,1,12,93,0.923,0.802,0.104,0.375,0.812,5,3,3.06
101,0,20,94,0.923,0.802,0.104,0.045,0.812,6,4,2.06
101,1,19,94,0.923,0.802,0.218,0.375,0.152,5,4,2.524
101,1,11,94,0.923,0.802,0.091,0.375,0.812,1,2,3.06
101,1,16,94,0.923,0.802,0.301,0.375,0.152,2,3,2.524
101,1,19,94,0.923,0.802,0.301,0.375,0.152,3,4,2.524
101,1,18,94,0.923,0.802,0.301,0.375,0.812,5,4,3.06
101,1,16,94,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,1,9,94,0.923,0.802,0.104,0.375,0.152,4,2,2.524
101,1,16,94,0.923,0.802,0.104,0.255,0.152,5,3,2.524
101,1,5,94,0.923,0.802,0.026,0.255,0.037,5,2,2.431
101,1,7,94,0.923,0.802,0.301,0.375,0.812,3,2,3.06
101,1,15,95,0.923,0.802,0.301,0.089,0.812,4,3,3.06
101,1,8,95,0.923,0.802,0.218,0.375,0.037,1,2,2.431
101,0,23,96,0.923,0.135,0.301,0.255,0.812,5,4,1.518
101,1,21,97,0.923,0.135,0.104,0.255,0.152,1,4,1.983
101,1,12,97,0.923,0.802,0.032,0.255,0.812,4,3,3.06
101,1,8,98,0.923,0.802,0.104,0.375,0.812,4,2,3.06
101,1,9,99,0.923,0.802,0.301,0.089,0.812,5,2,3.06
101,1,16,100,0.923,0.802,0.218,0.024,0.037,4,3,2.431
101,1,12,100,0.923,0.802,0.032,0.375,0.812,3,3,3.06
101,0,7,101,0.923,0.802,0.091,0.375,0.812,7,2,2.06
101,0,16,102,0.923,0.802,0.301,0.089,0.812,6,3,2.06
101,0,23,102,0.923,0.802,0.032,0.255,0.812,5,4,2.06
101,1,21,103,0.923,0.802,0.104,0.375,0.152,5,4,2.524
101,0,22,104,0.923,0.802,0.091,0.375,0.812,3,4,2.06
101,1,16,105,0.923,0.802,0.104,0.037,0.152,7,3,2.524
101,1,16,106,0.923,0.802,0.104,0.255,0.152,4,3,2.524
101,1,16,110,0.923,0.802,0.026,0.037,0.152,4,3,2.524
101,0,7,110,0.923,0.802,0.043,0.375,0.152,3,2,1.524
101,1,8,120,0.923,0.802,0.056,0.039,0.812,7,2,3.06
101,1,7,125,0.923,0.802,0.301,0.375,0.812,7,2,3.06
101,0,20,125,0.031,0.802,0.034,0.375,0.812,7,4,1.336
101,0,5,126,0.923,0.802,0.034,0.255,0.812,4,2,2.06
101,0,9,126,0.923,0.802,0.218,0.375,0.812,5,2,2.06
101,1,13,133,0.923,0.802,0.091,0.375,0.812,5,3,3.06
101,0,7,135,0.923,0.135,0.104,0.039,0.812,5,2,1.518
101,1,14,138,0.026,0.135,0.104,0.255,0.152,5,3,1.254
101,1,13,142,0.923,0.802,0.104,0.375,0.152,5,3,2.524
101,1,7,143,0.923,0.802,0.104,0.255,0.812,2,2,3.06
101,0,9,144,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,1,18,146,0.923,0.802,0.036,0.048,0.812,1,4,3.06
101,1,15,148,0.923,0.802,0.218,0.038,0.152,1,3,2.524
101,0,16,152,0.004,0.018,0.218,0.375,0.152,4,3,0.141
101,1,19,153,0.026,0.018,0.026,0.255,0.152,7,4,1.159
101,1,17,153,0.923,0.018,0.218,0.375,0.152,6,3,1.888
101,1,9,169,0.923,0.018,0.301,0.255,0.152,5,2,1.888
101,1,6,173,0.923,0.018,0.218,0.375,0.812,1,2,2.423
101,1,23,201,0.923,0.018,0.104,0.255,0.812,1,4,2.423
101,1,19,202,0.923,0.025,0.301,0.375,0.812,5,4,2.429
101,0,10,204,0.923,0.802,0.218,0.375,0.812,1,2,2.06
101,1,15,210,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,0,14,3,0.923,0.135,0.056,0.255,0.152,4,3,0.983
101,0,10,4,0.923,0.802,0.104,0.039,0.152,1,2,1.524
101,1,20,5,0.923,0.802,0.301,0.375,0.812,7,4,3.06
101,1,7,7,0.923,0.802,0.012,0.375,0.812,6,2,3.06
101,1,17,7,0.923,0.802,0.218,0.255,0.812,4,3,3.06
101,1,9,7,0.923,0.802,0.218,0.255,0.812,6,2,3.06
101,1,8,7,0.923,0.018,0.218,0.375,0.812,6,2,2.423
101,1,8,8,0.923,0.018,0.091,0.375,0.812,6,2,2.423
101,1,10,8,0.923,0.802,0.301,0.089,0.812,6,2,3.06
101,0,15,9,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,0,16,9,0.923,0.802,0.301,0.089,0.812,7,3,2.06
101,0,11,12,0.923,0.135,0.043,0.255,0.812,1,2,1.518
101,1,15,14,0.923,0.802,0.056,0.255,0.812,6,3,3.06
101,1,17,14,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,0,22,16,0.923,0.802,0.218,0.375,0.812,6,4,2.06
